"Gene.ID","moduleColor","GS.","p.GS."
"ENSG00000125991","blue",0.426093398830617,3.24504350544922e-08
"ENSG00000272275","blue",-0.4260692558792,3.25146243368862e-08
"ENSG00000102901","blue",0.426019421079648,3.2647506836042e-08
"ENSG00000114544","blue",-0.425970963822472,3.27772162101374e-08
"ENSG00000112144","blue",0.425875271233859,3.30348193550304e-08
"ENSG00000100196","blue",0.425874420246842,3.30371188993126e-08
"ENSG00000251637","blue",0.425866643764311,3.30581396981311e-08
"ENSG00000196090","blue",0.425839125512784,3.31326281506904e-08
"ENSG00000139767","blue",0.425732054819556,3.34239917172855e-08
"ENSG00000198483","blue",0.425646846825918,3.36576186259646e-08
"ENSG00000198929","blue",-0.425527204507409,3.39883075190861e-08
"ENSG00000142621","blue",0.425423073575857,3.42786608585819e-08
"ENSG00000176358","blue",0.425221599042271,3.48472191212837e-08
"ENSG00000269290","blue",0.425202617204414,3.49012499436234e-08
"ENSG00000176444","blue",0.425123320267259,3.51278358478321e-08
"ENSG00000147121","blue",0.42506812535121,3.52863848693421e-08
"ENSG00000122122","blue",-0.424997226571025,3.54910521658651e-08
"ENSG00000101189","blue",0.424967321064994,3.55777233772773e-08
"ENSG00000142233","blue",0.424728103508428,3.62783691356217e-08
"ENSG00000165244","blue",-0.424447981749534,3.71156645025303e-08
"ENSG00000132478","blue",-0.424387244335276,3.72996432174728e-08
"ENSG00000129187","blue",0.424382769389116,3.73132327823329e-08
"ENSG00000149090","blue",0.4240783010235,3.82490945380842e-08
"ENSG00000221818","blue",0.423791192844171,3.91522113022932e-08
"ENSG00000067829","blue",0.423655734804687,3.95853775702556e-08
"ENSG00000128849","blue",0.423653960240405,3.95910826702714e-08
"ENSG00000213574","blue",-0.423559634077426,3.98954734406492e-08
"ENSG00000106123","blue",-0.42348009164394,4.01539020493878e-08
"ENSG00000179542","blue",0.423432623339259,4.03088886241209e-08
"ENSG00000104365","blue",-0.423397668308567,4.04233856815976e-08
"ENSG00000119782","blue",-0.423358855862701,4.05508837093656e-08
"ENSG00000151572","blue",0.423331497180842,4.06409882560085e-08
"ENSG00000167034","blue",-0.423294518017032,4.07630829307333e-08
"ENSG00000037042","blue",0.423234501259672,4.09619910432438e-08
"ENSG00000165807","blue",0.423199546701774,4.10782667896962e-08
"ENSG00000182700","blue",0.423130329734801,4.13094515000324e-08
"ENSG00000112414","blue",-0.423064958349514,4.1528938452414e-08
"ENSG00000254251","blue",-0.422957721770779,4.18914159289195e-08
"ENSG00000260539","blue",0.42272395410428,4.26921456693445e-08
"ENSG00000137500","blue",0.422592261620383,4.31496833292302e-08
"ENSG00000162976","blue",0.422530635734151,4.33654025806756e-08
"ENSG00000159761","blue",0.422254888137655,4.43433914895569e-08
"ENSG00000234465","blue",0.422159366116251,4.46870882659457e-08
"ENSG00000123096","blue",0.422123750668612,4.4815889067716e-08
"ENSG00000130821","blue",-0.422076059661612,4.49889184296114e-08
"ENSG00000121289","blue",0.42201338459279,4.52172872390349e-08
"ENSG00000134376","blue",0.421852599130212,4.58082401407132e-08
"ENSG00000153896","blue",0.421762005973371,4.61444649626046e-08
"ENSG00000100351","blue",-0.421394564956548,4.75326206594138e-08
"ENSG00000260583","blue",0.421328555390436,4.77862082164234e-08
"ENSG00000250049","blue",-0.421181144090648,4.83572109225638e-08
"ENSG00000237977","blue",0.421093734114791,4.86988829274954e-08
"ENSG00000198844","blue",0.42107754024735,4.87624360860299e-08
"ENSG00000142512","blue",-0.420903540757299,4.94503421149205e-08
"ENSG00000180739","blue",0.420716392774998,5.02006233092935e-08
"ENSG00000177989","blue",0.420539522013971,5.09197348340471e-08
"ENSG00000215187","blue",-0.420288461389875,5.19574788301158e-08
"ENSG00000065600","blue",-0.420281913928394,5.19848120444425e-08
"ENSG00000272768","blue",0.420275772824488,5.20104614066011e-08
"ENSG00000164879","blue",0.419999708559093,5.31761170183177e-08
"ENSG00000103227","blue",0.41984720967462,5.38307352169972e-08
"ENSG00000198056","blue",-0.419732772062425,5.43270422661482e-08
"ENSG00000259969","blue",0.419670376595524,5.45994930339927e-08
"ENSG00000099308","blue",0.419669209074785,5.46046035047627e-08
"ENSG00000182580","blue",0.419657356342389,5.4656511261934e-08
"ENSG00000259826","blue",0.419623808440337,5.48036874334336e-08
"ENSG00000151693","blue",0.419383481756529,5.58691856677926e-08
"ENSG00000242600","blue",0.419383219062838,5.5870361133016e-08
"ENSG00000186638","blue",-0.419261042268474,5.64196404044273e-08
"ENSG00000177606","blue",0.418846388226137,5.83227246217734e-08
"ENSG00000188707","blue",0.418736613596146,5.88367620276294e-08
"ENSG00000231274","blue",-0.418703700489068,5.89917279919011e-08
"ENSG00000170037","blue",0.418544521328471,5.97467395932851e-08
"ENSG00000140511","blue",0.418487068213921,6.0021518565931e-08
"ENSG00000269430","blue",0.41837657709968,6.05533718414043e-08
"ENSG00000140691","blue",0.418322352100437,6.081603689082e-08
"ENSG00000270346","blue",-0.418092595321568,6.19411517544512e-08
"ENSG00000167720","blue",0.418068092876342,6.2062311231146e-08
"ENSG00000196091","blue",-0.41800610174831,6.23698604099547e-08
"ENSG00000162066","blue",0.41789378745851,6.29307994603019e-08
"ENSG00000130881","blue",0.417713366291133,6.38420331547511e-08
"ENSG00000164303","blue",0.417550978818953,6.46729966699022e-08
"ENSG00000241014","blue",0.417506502047457,6.49023953175535e-08
"ENSG00000169933","blue",0.417457994750397,6.51534719876612e-08
"ENSG00000185105","blue",0.417337659368562,6.5780363781059e-08
"ENSG00000102802","blue",-0.41720847213576,6.64598077955447e-08
"ENSG00000006634","blue",-0.417085055171823,6.71151870356723e-08
"ENSG00000144837","blue",-0.416951395451192,6.7831948672168e-08
"ENSG00000116885","blue",0.416727767553662,6.90476181278324e-08
"ENSG00000081181","blue",-0.416343794853051,7.11838354000374e-08
"ENSG00000221883","blue",0.416218475966147,7.18946573194318e-08
"ENSG00000100056","blue",0.416120988112412,7.24523207453715e-08
"ENSG00000131931","blue",-0.415934823092673,7.35287924823357e-08
"ENSG00000099991","blue",0.415928115389221,7.35678636274583e-08
"ENSG00000101158","blue",0.415339545865629,7.70747867518191e-08
"ENSG00000189419","blue",-0.415310975185923,7.72490381438781e-08
"ENSG00000102312","blue",-0.41529864606045,7.7324349583986e-08
"ENSG00000169783","blue",0.415275866433589,7.74636822821054e-08
"ENSG00000168404","blue",-0.415249315212538,7.76263879392915e-08
"ENSG00000240694","blue",0.415202411093085,7.79146170264119e-08
"ENSG00000111319","blue",-0.41516141470002,7.81673828718364e-08
"ENSG00000235878","blue",-0.415151930734707,7.82259687374603e-08
"ENSG00000176076","blue",0.414979610537214,7.92978131952295e-08
"ENSG00000004838","blue",0.414926146916798,7.96332131468879e-08
"ENSG00000134323","blue",0.414824865850553,8.02723247202207e-08
"ENSG00000165757","blue",0.414653169644193,8.13670255632699e-08
"ENSG00000170385","blue",0.414629209925326,8.15209212825904e-08
"ENSG00000231584","blue",0.414500150280306,8.23546963546981e-08
"ENSG00000258920","blue",0.414292576590634,8.37128764346966e-08
"ENSG00000007944","blue",0.414269785084431,8.38633056689098e-08
"ENSG00000056661","blue",0.414235477816987,8.40902303289889e-08
"ENSG00000141232","blue",-0.414181848121887,8.44461424982419e-08
"ENSG00000021300","blue",0.414145181448719,8.46903106982957e-08
"ENSG00000010165","blue",-0.414029253193538,8.5466752780964e-08
"ENSG00000170275","blue",0.413875282411591,8.65085448665572e-08
"ENSG00000183036","blue",-0.41375738337042,8.73144877029006e-08
"ENSG00000196476","blue",0.413595838290469,8.8430484568702e-08
"ENSG00000271943","blue",0.413570383836421,8.86075730077305e-08
"ENSG00000138379","blue",0.41352168235732,8.8947340488418e-08
"ENSG00000154832","blue",0.413437356784088,8.95385959145108e-08
"ENSG00000172399","blue",-0.413400336502845,8.97993548628148e-08
"ENSG00000128283","blue",0.41329874646024,9.05186672860473e-08
"ENSG00000135454","blue",0.413209691849366,9.11537618912813e-08
"ENSG00000164128","blue",0.413131774382332,9.17129330416359e-08
"ENSG00000105321","blue",0.413097539437588,9.19596568532344e-08
"ENSG00000157637","blue",0.412959195776924,9.29631647568235e-08
"ENSG00000183196","blue",0.412904518873804,9.33626631701497e-08
"ENSG00000162384","blue",0.412886629617504,9.3493728432151e-08
"ENSG00000105220","blue",0.412707283401403,9.48174881756616e-08
"ENSG00000160796","blue",-0.412643245684117,9.52944901270944e-08
"ENSG00000213904","blue",0.412548698041842,9.60029601134301e-08
"ENSG00000177868","blue",0.412521409787886,9.62083750131671e-08
"ENSG00000082196","blue",0.412473921319692,9.6566853708151e-08
"ENSG00000187889","blue",-0.412444976131413,9.67859813296182e-08
"ENSG00000124635","blue",-0.412399617431734,9.71303251463135e-08
"ENSG00000161013","blue",0.412344478838943,9.75504949990157e-08
"ENSG00000161681","blue",0.412287959890041,9.79829911331216e-08
"ENSG00000271334","blue",0.412212056816632,9.85667110344251e-08
"ENSG00000101425","blue",0.412210430778247,9.85792521985296e-08
"ENSG00000184441","blue",0.412171557184173,9.88795286849418e-08
"ENSG00000113389","blue",0.412029739889145,9.9982436299782e-08
"ENSG00000112659","blue",0.411937520605033,1.00705937297867e-07
"ENSG00000260464","blue",0.411825382620233,1.01592470236395e-07
"ENSG00000125337","blue",0.411802342735399,1.01775541260349e-07
"ENSG00000172985","blue",-0.411719398190568,1.02437225784736e-07
"ENSG00000214078","blue",0.411656823833104,1.02939134550935e-07
"ENSG00000145781","blue",-0.411618324936283,1.03249104154459e-07
"ENSG00000145358","blue",0.411549526472207,1.03805256023796e-07
"ENSG00000157992","blue",0.411519049829212,1.04052539044921e-07
"ENSG00000243444","blue",-0.411467507592059,1.04472030308517e-07
"ENSG00000115252","blue",0.411387181285128,1.05129021443507e-07
"ENSG00000151287","blue",-0.411262749545708,1.06154574860511e-07
"ENSG00000146243","blue",-0.411216621937502,1.0653718382576e-07
"ENSG00000203778","blue",-0.411098354635625,1.07524207565408e-07
"ENSG00000256229","blue",-0.410978638195189,1.08532245928068e-07
"ENSG00000227373","blue",0.410893567512793,1.09254056239983e-07
"ENSG00000168679","blue",0.410755453834932,1.10435732638065e-07
"ENSG00000272861","blue",-0.410651177355016,1.11336006726534e-07
"ENSG00000164124","blue",0.410214426263809,1.15183693550292e-07
"ENSG00000124302","blue",0.41018706685545,1.15428917232429e-07
"ENSG00000100034","blue",0.40999321992255,1.17180758133773e-07
"ENSG00000099797","blue",0.409818433922756,1.18782154351538e-07
"ENSG00000171819","blue",0.409806373766064,1.18893419767652e-07
"ENSG00000166164","blue",0.409631895582024,1.20514346295569e-07
"ENSG00000050438","blue",0.409581156540289,1.209896783811e-07
"ENSG00000146834","blue",0.409447252028496,1.22252758534925e-07
"ENSG00000171729","blue",0.409404370991912,1.22659905435321e-07
"ENSG00000272779","blue",-0.409180426874527,1.24807402490225e-07
"ENSG00000147118","blue",-0.409093572628615,1.25649939440855e-07
"ENSG00000149201","blue",0.408833501470609,1.2820548679822e-07
"ENSG00000113924","blue",0.408814706288347,1.28392090973935e-07
"ENSG00000128655","blue",-0.408765917622788,1.28877694303071e-07
"ENSG00000256092","blue",0.408692318306647,1.29613572943282e-07
"ENSG00000148842","blue",0.408619767133037,1.303429096893e-07
"ENSG00000172785","blue",-0.40846937529628,1.31867296214978e-07
"ENSG00000214694","blue",0.408419133915516,1.32380341937371e-07
"ENSG00000105738","blue",0.407870529959393,1.38108336620056e-07
"ENSG00000261275","blue",-0.40758403830162,1.41193193884166e-07
"ENSG00000175467","blue",0.407542245038248,1.41648689589867e-07
"ENSG00000041515","blue",-0.407386585715684,1.43357598934786e-07
"ENSG00000230454","blue",0.407378130547818,1.43450987270983e-07
"ENSG00000130304","blue",0.407361476921435,1.43635098962174e-07
"ENSG00000225526","blue",0.407290557294712,1.44421677008638e-07
"ENSG00000258399","blue",0.407288357654197,1.44446139313692e-07
"ENSG00000179818","blue",0.407114001295403,1.46397837467593e-07
"ENSG00000132825","blue",-0.407023258912138,1.47423548696366e-07
"ENSG00000085741","blue",0.406591212460557,1.5240231948616e-07
"ENSG00000133119","blue",-0.406577174435885,1.52566759616559e-07
"ENSG00000131080","blue",0.406405040821536,1.54596980477855e-07
"ENSG00000130522","blue",0.40622712250426,1.56722602193294e-07
"ENSG00000223820","blue",0.406065511824738,1.58677622220952e-07
"ENSG00000173068","blue",0.405768847902473,1.62327323174483e-07
"ENSG00000267169","blue",0.405695664854697,1.6323993719059e-07
"ENSG00000142408","blue",0.405325830039149,1.67927521464914e-07
"ENSG00000090539","blue",0.405221495546624,1.69273071909328e-07
"ENSG00000261485","blue",0.405100365290993,1.70848176112738e-07
"ENSG00000180329","blue",-0.405020427457848,1.71895313069131e-07
"ENSG00000170703","blue",-0.404977859854614,1.72455426665094e-07
"ENSG00000178150","blue",0.40492472458867,1.73157043497087e-07
"ENSG00000144339","blue",-0.404890534927413,1.73609939642648e-07
"ENSG00000136144","blue",-0.404417065447455,1.79999552431679e-07
"ENSG00000188641","blue",-0.404290103084739,1.8175085067894e-07
"ENSG00000005187","blue",-0.404194862109006,1.83075282300361e-07
"ENSG00000224689","blue",0.40411500738951,1.84192865394748e-07
"ENSG00000225210","blue",0.403636935370233,1.91021371850373e-07
"ENSG00000107551","blue",-0.403595172696587,1.91629257748655e-07
"ENSG00000141665","blue",0.403216354621471,1.97228435818722e-07
"ENSG00000268061","blue",0.403085311393273,1.99201531110715e-07
"ENSG00000130201","blue",0.402996853924431,2.00544083308241e-07
"ENSG00000188897","blue",0.402870202404067,2.02481403008856e-07
"ENSG00000224376","blue",0.402857975663599,2.02669373793031e-07
"ENSG00000167434","blue",0.402725683207483,2.04713910625356e-07
"ENSG00000142046","blue",0.402620698806246,2.06350440515988e-07
"ENSG00000120256","blue",0.402593094737913,2.06782815429832e-07
"ENSG00000227544","blue",0.402369427023184,2.10318333589467e-07
"ENSG00000166452","blue",0.402364196151013,2.10401706191314e-07
"ENSG00000148019","blue",0.402304184440265,2.11360472055648e-07
"ENSG00000151276","blue",0.40223073040415,2.1253968682146e-07
"ENSG00000116151","blue",0.402050373649964,2.15461855836211e-07
"ENSG00000174109","blue",0.401942537414621,2.1722735611603e-07
"ENSG00000196517","blue",0.401613199948464,2.22705374977242e-07
"ENSG00000205885","blue",-0.401372634972557,2.26790063704428e-07
"ENSG00000229694","blue",0.401261109572492,2.2870793955791e-07
"ENSG00000140455","blue",-0.400989564428245,2.33442729682809e-07
"ENSG00000153933","blue",0.400852323901922,2.35871248415926e-07
"ENSG00000266733","blue",-0.400507424338706,2.42081505895605e-07
"ENSG00000126603","blue",0.400447942126309,2.43168232642749e-07
"ENSG00000118432","blue",-0.400421470201075,2.4365336776009e-07
"ENSG00000261253","blue",-0.400315414843474,2.45606280689199e-07
"ENSG00000050820","blue",0.400292432483095,2.46031449173843e-07
"ENSG00000165124","blue",0.399994660651199,2.51604204889959e-07
"ENSG00000182117","blue",-0.399953139921762,2.52390783943828e-07
"ENSG00000170961","blue",-0.399926983450579,2.5288750550485e-07
"ENSG00000205562","blue",0.399913814705936,2.5313793879731e-07
"ENSG00000135363","blue",0.399763704276101,2.56009439408712e-07
"ENSG00000182628","blue",0.399556294045278,2.60028342257373e-07
"ENSG00000137343","blue",0.399539885086415,2.60348854395403e-07
"ENSG00000181585","blue",0.399507024144574,2.60991855320566e-07
"ENSG00000136842","blue",-0.39937017056143,2.63686084242492e-07
"ENSG00000145012","blue",-0.399326083077593,2.64559681843252e-07
"ENSG00000214146","blue",0.399238403295929,2.66305297512004e-07
"ENSG00000134830","blue",-0.399121799343951,2.68643834140325e-07
"ENSG00000160813","blue",0.398979898674867,2.71516200862072e-07
"ENSG00000163354","blue",0.398952748391263,2.7206911618135e-07
"ENSG00000108370","blue",0.398882457854055,2.73505588858675e-07
"ENSG00000237976","blue",0.398881074765424,2.735339265812e-07
"ENSG00000213519","blue",-0.39885026444316,2.74165919147896e-07
"ENSG00000167703","blue",0.398843379279797,2.74307340880161e-07
"ENSG00000269155","blue",0.398683788122446,2.77604968520292e-07
"ENSG00000182463","blue",0.398643468981953,2.78444060354772e-07
"ENSG00000260118","blue",-0.398479726377602,2.81876738724011e-07
"ENSG00000175928","blue",0.398278682830664,2.86146744634616e-07
"ENSG00000100302","blue",-0.398153463593292,2.88837483677907e-07
"ENSG00000257556","blue",0.3981527712306,2.88852428353293e-07
"ENSG00000170264","blue",-0.39811846603093,2.89593833915324e-07
"ENSG00000261596","blue",0.398008170258091,2.91989899669672e-07
"ENSG00000051128","blue",0.397965540443628,2.92921058844291e-07
"ENSG00000232656","blue",0.397696061301074,2.98873292994953e-07
"ENSG00000154370","blue",0.397654056953369,2.99811435340888e-07
"ENSG00000272971","blue",-0.397573312222792,3.01622734376545e-07
"ENSG00000229953","blue",-0.39731316169382,3.07529958751012e-07
"ENSG00000026652","blue",0.397262163375335,3.08700867724578e-07
"ENSG00000142065","blue",0.39716477205393,3.10948799707414e-07
"ENSG00000169371","blue",0.396704883734995,3.21776759816327e-07
"ENSG00000143434","blue",0.396543243295127,3.25667436862116e-07
"ENSG00000146556","blue",0.396365939135417,3.29986841086795e-07
"ENSG00000162714","blue",0.396297147867912,3.3167740192422e-07
"ENSG00000184178","blue",-0.396273105909808,3.32270188107878e-07
"ENSG00000144644","blue",0.396270422968282,3.32336402338868e-07
"ENSG00000170430","blue",0.396101872424955,3.36521559176489e-07
"ENSG00000136631","blue",0.396090141212976,3.36814715726937e-07
"ENSG00000109084","blue",-0.395918583543904,3.411298312253e-07
"ENSG00000163395","blue",0.395581131151149,3.49772287866081e-07
"ENSG00000072042","blue",-0.395386578388023,3.5484963926911e-07
"ENSG00000160305","blue",0.395335444814073,3.5619574380569e-07
"ENSG00000131044","blue",0.395300678937309,3.57113749724211e-07
"ENSG00000114853","blue",0.394847870557235,3.69278739396647e-07
"ENSG00000186281","blue",-0.394836984140797,3.69576028850608e-07
"ENSG00000151079","blue",0.394809390917647,3.70330577453733e-07
"ENSG00000108774","blue",-0.394530337294967,3.78044597602316e-07
"ENSG00000101000","blue",-0.394351691190357,3.83063350416847e-07
"ENSG00000087111","blue",-0.394281362309715,3.85056529078102e-07
"ENSG00000101230","blue",0.394258761005322,3.85699169849805e-07
"ENSG00000224958","blue",0.394120695843703,3.89647191193119e-07
"ENSG00000115317","blue",0.393894411937131,3.96201481677798e-07
"ENSG00000177380","blue",0.393879427456423,3.96639203703873e-07
"ENSG00000253389","blue",-0.393743929805878,4.00618352052548e-07
"ENSG00000116183","blue",0.393674621886509,4.02668426138434e-07
"ENSG00000072210","blue",0.393405638728743,4.10720064662068e-07
"ENSG00000099869","blue",0.39323672439618,4.15854651289355e-07
"ENSG00000119938","blue",0.393128122128957,4.19188220667489e-07
"ENSG00000203727","blue",0.392591769431134,4.36029467366023e-07
"ENSG00000102878","blue",0.392340713465213,4.4413275639376e-07
"ENSG00000112320","blue",0.392250162372111,4.47090596838656e-07
"ENSG00000074416","blue",0.392235978308139,4.47555618480067e-07
"ENSG00000158113","blue",0.391949297928059,4.57053992743359e-07
"ENSG00000230530","blue",0.391787070676721,4.62513928666705e-07
"ENSG00000106588","blue",-0.391671223792949,4.66450944738103e-07
"ENSG00000268593","blue",-0.391631613007039,4.67804430537355e-07
"ENSG00000165630","blue",-0.39162313618996,4.68094567009246e-07
"ENSG00000210112","blue",-0.391612466104893,4.68460016872362e-07
"ENSG00000165731","blue",0.391603325412028,4.68773301798386e-07
"ENSG00000269609","blue",0.391570393717773,4.69903650927217e-07
"ENSG00000142611","blue",-0.391288359996917,4.79691367154288e-07
"ENSG00000105429","blue",0.391267944974461,4.80407356513755e-07
"ENSG00000272145","blue",-0.391221410596679,4.82043211948718e-07
"ENSG00000273081","blue",0.390958538415433,4.91384497006883e-07
"ENSG00000149573","blue",-0.390914531723291,4.92965088839139e-07
"ENSG00000013288","blue",0.390914528290639,4.92965212319115e-07
"ENSG00000106367","blue",-0.390827910727222,4.9609045531283e-07
"ENSG00000083814","blue",0.390816073777446,4.96519010017596e-07
"ENSG00000270093","blue",0.390660683727216,5.02177761293758e-07
"ENSG00000142039","blue",0.390477192545147,5.08939150754378e-07
"ENSG00000161671","blue",0.39034989718505,5.13680774607205e-07
"ENSG00000228522","blue",-0.390322786490411,5.14696054156299e-07
"ENSG00000134030","blue",-0.390183634290546,5.19937447168712e-07
"ENSG00000239672","blue",-0.390079753325698,5.23883471240436e-07
"ENSG00000116981","blue",0.389978756475087,5.27747339549472e-07
"ENSG00000206053","blue",-0.389910439775301,5.30376362209957e-07
"ENSG00000272486","blue",-0.389787728914874,5.3513005710254e-07
"ENSG00000135953","blue",-0.389477180694545,5.47342779153042e-07
"ENSG00000105974","blue",-0.389455684721824,5.48197909933552e-07
"ENSG00000005238","blue",-0.3894528470048,5.48310892331919e-07
"ENSG00000132702","blue",-0.389418677980612,5.49673062683443e-07
"ENSG00000164841","blue",0.389344516487913,5.52640681497382e-07
"ENSG00000148218","blue",-0.389335714815112,5.52993899531957e-07
"ENSG00000127337","blue",-0.389192914527809,5.58754785423549e-07
"ENSG00000164161","blue",0.389158949292599,5.60133428757935e-07
"ENSG00000228224","blue",0.389017636902068,5.65904209817797e-07
"ENSG00000233913","blue",0.388907127994751,5.70456563751229e-07
"ENSG00000175352","blue",0.388787570987858,5.75421006554092e-07
"ENSG00000226281","blue",0.388692037702188,5.7941750903276e-07
"ENSG00000142632","blue",-0.388687011489104,5.79628505581407e-07
"ENSG00000052850","blue",0.388143431013489,6.02885565273844e-07
"ENSG00000137077","blue",0.388060610518482,6.06506286952021e-07
"ENSG00000111652","blue",0.387933199499331,6.12116950636778e-07
"ENSG00000070778","blue",0.387902475409203,6.13477308121474e-07
"ENSG00000220848","blue",0.387694427997416,6.22765134326103e-07
"ENSG00000272831","blue",0.387601959079618,6.26936143662009e-07
"ENSG00000132821","blue",-0.38728806064442,6.41294950702128e-07
"ENSG00000128298","blue",0.387268881078743,6.42182387348333e-07
"ENSG00000214711","blue",0.387055628387212,6.5212884474882e-07
"ENSG00000260523","blue",-0.387042171380532,6.52761407354067e-07
"ENSG00000167244","blue",0.387038194508939,6.52948456977117e-07
"ENSG00000117525","blue",0.387013428176135,6.54114477124835e-07
"ENSG00000260947","blue",0.386968386450823,6.56240174208142e-07
"ENSG00000256060","blue",-0.386966865845224,6.56312052485059e-07
"ENSG00000243244","blue",-0.386923534247106,6.58363475551349e-07
"ENSG00000198039","blue",0.386755720829385,6.66366044587977e-07
"ENSG00000272715","blue",0.38670437357675,6.68833142217093e-07
"ENSG00000247572","blue",0.386680369276791,6.6998947134818e-07
"ENSG00000254810","blue",-0.386422367775965,6.82538880561228e-07
"ENSG00000166816","blue",0.385790988404472,7.14202519696438e-07
"ENSG00000171757","blue",0.385745759084901,7.16523755475657e-07
"ENSG00000087510","blue",-0.385576075267458,7.25296488349458e-07
"ENSG00000186998","blue",0.385556752745529,7.26301944705631e-07
"ENSG00000110455","blue",0.385534592278982,7.27456711604349e-07
"ENSG00000257242","blue",0.385484920126624,7.30051459322352e-07
"ENSG00000179636","blue",-0.385385690522647,7.35261420451948e-07
"ENSG00000267547","blue",0.385355205952837,7.36869093537994e-07
"ENSG00000235830","blue",0.385269158708832,7.41425099628187e-07
"ENSG00000087338","blue",-0.385194086572886,7.45421933791121e-07
"ENSG00000069869","blue",-0.3851253141922,7.49101398750877e-07
"ENSG00000135424","blue",-0.385075657693339,7.51768887024879e-07
"ENSG00000271918","blue",0.385001632500066,7.55762258427194e-07
"ENSG00000145945","blue",0.384983492822461,7.56743905380656e-07
"ENSG00000230084","blue",0.384939086012927,7.59152159803403e-07
"ENSG00000164845","blue",0.38479947766318,7.66771055046385e-07
"ENSG00000228436","blue",0.384771791331202,7.68290631139353e-07
"ENSG00000047648","blue",-0.384428031886897,7.87398848669764e-07
"ENSG00000146374","blue",0.384427969136634,7.87402377726705e-07
"ENSG00000180772","blue",0.384339770146839,7.9237760268635e-07
"ENSG00000110002","blue",0.384316378176088,7.93702143886586e-07
"ENSG00000141744","blue",-0.384112681450854,8.05325806180068e-07
"ENSG00000225535","blue",0.383892451476723,8.1807548351233e-07
"ENSG00000257704","blue",0.383743043955061,8.26834403044274e-07
"ENSG00000115163","blue",0.383715257147046,8.28473217927626e-07
"ENSG00000164684","blue",0.383593643260946,8.35682293931005e-07
"ENSG00000261351","blue",0.383554578951101,8.38010628377888e-07
"ENSG00000151917","blue",0.383295317064471,8.53620785659878e-07
"ENSG00000123870","blue",-0.383198011351373,8.59550806326475e-07
"ENSG00000147996","blue",-0.383190378900375,8.60017601901753e-07
"ENSG00000064601","blue",0.383118039624863,8.64453840967574e-07
"ENSG00000182621","blue",0.3830306134102,8.698444133475e-07
"ENSG00000255857","blue",0.383017482994157,8.7065677845923e-07
"ENSG00000259321","blue",0.382961045443326,8.74156754219383e-07
"ENSG00000106477","blue",0.382921716056658,8.76603693337641e-07
"ENSG00000054282","blue",0.382752575236116,8.8720168178621e-07
"ENSG00000242759","blue",0.382728260781121,8.8873517668832e-07
"ENSG00000267583","blue",0.382650115530181,8.93680870480969e-07
"ENSG00000128159","blue",0.382624266118627,8.95322607385412e-07
"ENSG00000228589","blue",-0.382556307694443,8.99652481007398e-07
"ENSG00000169905","blue",-0.382484727445646,9.04234697126707e-07
"ENSG00000169418","blue",0.382465438822177,9.0547326040611e-07
"ENSG00000272696","blue",0.38228029755664,9.17444121593353e-07
"ENSG00000214063","blue",0.382132740361882,9.27092753608201e-07
"ENSG00000100083","blue",0.38209220200484,9.29760410604473e-07
"ENSG00000006747","blue",0.382028971987779,9.33935921388503e-07
"ENSG00000162076","blue",0.381828397602033,9.47299826286262e-07
"ENSG00000033030","blue",-0.381690862819109,9.5656865002883e-07
"ENSG00000271743","blue",0.38152643665743,9.67763212852439e-07
"ENSG00000108511","blue",-0.381261577171693,9.86058523684345e-07
"ENSG00000156983","blue",-0.380956820406092,1.00751760693216e-06
"ENSG00000077152","blue",-0.380939736873601,1.0087336029957e-06
"ENSG00000182173","blue",0.380853584835536,1.01488719762457e-06
"ENSG00000253200","blue",-0.380796832084071,1.01896041254738e-06
"ENSG00000251359","blue",0.380780586261639,1.02012926034076e-06
"ENSG00000156486","blue",-0.380612451684727,1.0323014183128e-06
"ENSG00000167207","blue",-0.38053834097498,1.03771052338209e-06
"ENSG00000010932","blue",0.380513333564737,1.03954182138127e-06
"ENSG00000167967","blue",0.380434467675682,1.04533737976197e-06
"ENSG00000117151","blue",-0.380301778402731,1.05515775706049e-06
"ENSG00000182272","blue",0.380215015000766,1.06162661354843e-06
"ENSG00000203497","blue",0.380194971379941,1.06312637866239e-06
"ENSG00000143341","blue",0.380178734775601,1.0643427634247e-06
"ENSG00000230630","blue",0.379973220306752,1.07985420671258e-06
"ENSG00000117475","blue",-0.379788794035887,1.09395716241325e-06
"ENSG00000269887","blue",0.379695743801273,1.10113909003625e-06
"ENSG00000228784","blue",0.379594117832365,1.10903423934965e-06
"ENSG00000187601","blue",0.379369507639814,1.12667558851416e-06
"ENSG00000204950","blue",-0.379230805725679,1.13770270313988e-06
"ENSG00000140474","blue",-0.379184899601589,1.14137493503734e-06
"ENSG00000141404","blue",0.379109925267187,1.14739675302634e-06
"ENSG00000243650","blue",-0.378883595765207,1.16575931052605e-06
"ENSG00000257542","blue",0.378870965477147,1.16679223427133e-06
"ENSG00000235770","blue",0.37875884311435,1.17600007019378e-06
"ENSG00000271826","blue",0.378722867812388,1.1789691123592e-06
"ENSG00000173918","blue",-0.378647451815097,1.18521638645395e-06
"ENSG00000184545","blue",0.378634968211727,1.18625353430088e-06
"ENSG00000132321","blue",0.378485769833812,1.19871615731842e-06
"ENSG00000087076","blue",0.378453443773005,1.20143276065569e-06
"ENSG00000126467","blue",0.378445402691867,1.20210942374933e-06
