"Gene.ID","moduleColor","GS.","p.GS.","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.green","p.MM.green"
"ENSG00000152683","turquoise",-0.63953167867061,9.64532831098324e-22,0.736574407306915,1.55339929961863e-31,-0.615690006328838,7.54193089921367e-20,0.573937209387063,6.78287739390519e-17
"ENSG00000123643","turquoise",-0.639519938919278,9.66696760867897e-22,0.705240061796624,6.1481093202524e-28,-0.64359711856484,4.41299108499798e-22,0.551810739491807,1.71333246695335e-15
"ENSG00000179456","turquoise",-0.639511078109553,9.68333181870971e-22,0.724048732260235,4.88374075486866e-30,-0.675201521134758,6.60051008184758e-25,0.383742604114081,1.34610071078012e-07
"ENSG00000163291","turquoise",-0.639385793645067,9.9176363782041e-22,0.683837847466181,9.67130392069836e-26,-0.599763027126977,1.13548717463298e-18,0.568558588355793,1.52056790388525e-16
"ENSG00000250903","turquoise",0.639140622824139,1.03923475971775e-21,-0.688357588337978,3.44658923059694e-26,0.62568991216587,1.26842754894616e-20,-0.361752432342217,7.52530347610883e-07
"ENSG00000235711","turquoise",0.639048206369578,1.05770120849046e-21,-0.72700262146911,2.20346635370418e-30,0.645542820995176,3.02266692325904e-22,-0.489026515501648,4.97508916935679e-12
"ENSG00000135776","turquoise",-0.638762918460985,1.11676024106815e-21,0.742043661657077,3.23854137713564e-32,-0.649502904682959,1.38739689083597e-22,0.404021741966203,2.45178979641936e-08
"ENSG00000103544","turquoise",0.638228428080139,1.23623902883537e-21,-0.631557473667682,4.32340296912793e-21,0.631488643669332,4.37891980420857e-21,-0.477503658264705,1.81514177284583e-11
"ENSG00000059769","turquoise",-0.638132180837918,1.25904745725248e-21,0.727010929457576,2.19850721979844e-30,-0.619166078574033,4.08786037277149e-20,0.493707718485825,2.89987196313437e-12
"ENSG00000058063","turquoise",-0.638118133457275,1.26241069451135e-21,0.707073455059925,3.90276489239977e-28,-0.554471700996953,1.1766376424303e-15,0.734849519438072,2.52657016907096e-31
"ENSG00000162415","turquoise",0.638108809541748,1.2646478981109e-21,-0.699884126966678,2.27368336236508e-27,0.546046800622501,3.82317271466434e-15,-0.43504866448653,1.43917277973632e-09
"ENSG00000108883","turquoise",-0.638001604864018,1.29065185964365e-21,0.702392424915329,1.23681957405201e-27,-0.645525395815109,3.03296490414463e-22,0.295254671499048,6.61882808742151e-05
"ENSG00000137992","turquoise",-0.637953741993681,1.30243028160058e-21,0.646704550252903,2.40822296732518e-22,-0.557308817188487,7.85296841095279e-16,0.470029327351871,4.09706741345485e-11
"ENSG00000179912","turquoise",0.637940879499514,1.30561350005517e-21,-0.674614625852655,7.50298451590547e-25,0.612243075750794,1.37406670848944e-19,-0.489266914742332,4.84003827246216e-12
"ENSG00000157224","turquoise",-0.637876506158352,1.3216596483021e-21,0.722222532141488,7.94706774100542e-30,-0.602888722778552,6.74887251118852e-19,0.472599585857369,3.10351587946224e-11
"ENSG00000261211","turquoise",0.637849696287111,1.32839936211745e-21,-0.631146055582021,4.66580922205547e-21,0.585072578610914,1.21579279850967e-17,-0.43506073010449,1.43750528928837e-09
"ENSG00000226137","turquoise",0.637791711657611,1.3430915554158e-21,-0.674471672326597,7.74053968421594e-25,0.616632533832286,6.39273507704577e-20,-0.50283320953117,9.88624365923388e-13
"ENSG00000124743","turquoise",-0.637677210725293,1.37257341586598e-21,0.754068635750905,8.92979542453226e-34,-0.666604597791235,4.19017223783502e-24,0.47257427886568,3.11204948302366e-11
"ENSG00000077684","turquoise",-0.637630740468234,1.38471885768905e-21,0.698978799226638,2.82810753253099e-27,-0.608694376392562,2.52883164925175e-19,0.442230609148031,7.159834099348e-10
"ENSG00000134375","turquoise",-0.637270747310402,1.48244538932299e-21,0.676772031981479,4.67745517560387e-25,-0.713106248221048,8.53154385139199e-29,0.40116302912897,3.13882813276086e-08
"ENSG00000108654","turquoise",-0.637159444142621,1.51400682480704e-21,0.670575606486409,1.79810483741854e-24,-0.555491242149369,1.01795367697076e-15,0.549640566062082,2.32205073956234e-15
"ENSG00000117425","turquoise",0.63704656691809,1.54668733997139e-21,-0.683600982686314,1.02034038845146e-25,0.646855669003585,2.33790632597696e-22,-0.475176868725632,2.34365630960538e-11
"ENSG00000143442","turquoise",0.637008089727936,1.55798466454793e-21,-0.659304019077172,1.91961923189926e-23,0.528128713870345,4.2119825520069e-14,-0.682305474532505,1.3663915499001e-25
"ENSG00000116857","turquoise",0.636961276688812,1.57183863521923e-21,-0.6783882323354,3.27432081925679e-25,0.696194452493251,5.50479383042857e-27,-0.345008828890799,2.5670720668592e-06
"ENSG00000177144","turquoise",-0.636890414982241,1.59303975333418e-21,0.716930827660522,3.18788972669473e-29,-0.600755709861765,9.63142100112108e-19,0.56411123278449,2.9316853678993e-16
"ENSG00000058404","turquoise",0.6367608324689,1.63253719290029e-21,-0.659623910584956,1.79737218283492e-23,0.7005438630146,1.93841832014531e-27,-0.451993208945594,2.69931758719063e-10
"ENSG00000115084","turquoise",-0.63664314850046,1.66923894592003e-21,0.704282175102855,7.78499133615758e-28,-0.607136640891952,3.29731997014807e-19,0.593062980858188,3.3986060162012e-18
"ENSG00000100897","turquoise",-0.636504115494119,1.71364221146013e-21,0.668171716019899,3.00545145779471e-24,-0.580265222467717,2.57423764091009e-17,0.455306679911669,1.92483650174338e-10
"ENSG00000133401","turquoise",-0.63630175504813,1.78034709818488e-21,0.705430419676712,5.86569834510794e-28,-0.594256451528547,2.80091366819668e-18,0.46309926917165,8.56523482678574e-11
"ENSG00000226891","turquoise",0.636232676802793,1.803695400889e-21,-0.684050539120319,9.21679662003943e-26,0.600363896490545,1.02786938326173e-18,-0.418311820833996,6.88384194718919e-09
"ENSG00000270021","turquoise",0.636174322858732,1.82365264582202e-21,-0.668412821719601,2.85514074662784e-24,0.703197998094175,1.01577205814899e-27,-0.387148301522549,1.01933440857793e-07
"ENSG00000166848","turquoise",0.636151398651356,1.83155190094393e-21,-0.666238823543544,4.52680536865299e-24,0.676899444578659,4.54815105269473e-25,-0.402043675598667,2.90954731339029e-08
"ENSG00000124120","turquoise",-0.636046592619018,1.86809552334341e-21,0.705472077862126,5.80561727280384e-28,-0.610609346398484,1.82129207523198e-19,0.443929172849841,6.0555474455352e-10
"ENSG00000166510","turquoise",-0.6359956747067,1.88610661461763e-21,0.706018643536597,5.07120395201689e-28,-0.568796495982142,1.46768557399915e-16,0.554600549644084,1.15532313011843e-15
"ENSG00000067167","turquoise",-0.635943613303262,1.90469822259295e-21,0.709539937529504,2.10587657273596e-28,-0.587830810704955,7.8613280262658e-18,0.519298748348749,1.30567552489812e-13
"ENSG00000132357","turquoise",-0.635829692941571,1.94600927352857e-21,0.694847367560793,7.57697719732654e-27,-0.548829517573415,2.5999808024813e-15,0.46082849560973,1.08674821678732e-10
"ENSG00000261671","turquoise",0.63573202528614,1.98212509348616e-21,-0.676000014426817,5.5417677792597e-25,0.6878044935248,3.91437734868013e-26,-0.43704931417506,1.18674617243058e-09
"ENSG00000093167","turquoise",-0.635688858032758,1.99829627008226e-21,0.719455779554578,1.64956098933285e-29,-0.680807940089442,1.911482229693e-25,0.514069168235994,2.5131004897318e-13
"ENSG00000163811","turquoise",-0.63556117090927,2.04689103100421e-21,0.722950234362645,6.54861853512879e-30,-0.581591848728005,2.09546268502316e-17,0.488709770504314,5.15863092678069e-12
"ENSG00000100564","turquoise",-0.635559809895897,2.04741519192747e-21,0.671175919095556,1.58043447332121e-24,-0.651168409474267,9.96468049206496e-23,0.452757083629781,2.49768117821347e-10
"ENSG00000003056","turquoise",-0.635216676441323,2.18385177987681e-21,0.733075792483788,4.14999158067558e-31,-0.635806271427988,1.95461088097212e-21,0.423252233882106,4.37554376999227e-09
"ENSG00000158023","turquoise",0.634889716606738,2.32213288712473e-21,-0.688891670588986,3.04718736810471e-26,0.662283692755602,1.03674814210877e-23,-0.490027351058166,4.43588562922137e-12
"ENSG00000172262","turquoise",-0.634713639245719,2.40012104543045e-21,0.716256786554737,3.7963042613604e-29,-0.634908451512823,2.31398255298118e-21,0.450743410574846,3.06365487826915e-10
"ENSG00000213762","turquoise",-0.634536665658775,2.48109236161771e-21,0.715019317354003,5.22463617425078e-29,-0.53596683217295,1.50045409905975e-14,0.502040491029686,1.08687845590414e-12
"ENSG00000249868","turquoise",-0.634528388916994,2.48494410058962e-21,0.689054226650168,2.93491571062989e-26,-0.626166783725899,1.16317582857942e-20,0.36043671101355,8.3082971252719e-07
"ENSG00000105650","turquoise",0.634516268711532,2.49059504931562e-21,-0.67459969306512,7.52746053399819e-25,0.650747561533765,1.08359877752455e-22,-0.4812931642356,1.1922296069507e-11
"ENSG00000144524","turquoise",0.634493919012806,2.50104847524356e-21,-0.663837520881513,7.49792605676403e-24,0.638997472181381,1.06797522184129e-21,-0.434920327606066,1.45702522694737e-09
"ENSG00000106537","turquoise",-0.634402076960789,2.54445839842895e-21,0.686027066925898,5.88108356771623e-26,-0.669885131111557,2.08501139375523e-24,0.39801656471765,4.10854764912596e-08
"ENSG00000156475","turquoise",0.634388741463892,2.55082264419092e-21,-0.718620108382099,2.05312643512517e-29,0.626247596936483,1.14620845460645e-20,-0.554330101355784,1.20050436564935e-15
"ENSG00000214548","turquoise",0.634362973086346,2.56316461862125e-21,-0.703104037554244,1.03940499872817e-27,0.687316049534118,4.37897687946492e-26,-0.511341024369949,3.52082298143934e-13
"ENSG00000115758","turquoise",0.634278167875844,2.60419761972313e-21,-0.667829838180658,3.23198463349219e-24,0.632368305511741,3.71914947708567e-21,-0.431673582979524,1.98691406457168e-09
"ENSG00000107854","turquoise",-0.634261446859862,2.61236376271886e-21,0.745686778543542,1.11465876431441e-32,-0.58114865070041,2.24481866461495e-17,0.697934905418521,3.63351776404796e-27
"ENSG00000121864","turquoise",-0.634163727280043,2.66059219202761e-21,0.717593759076198,2.68336867512402e-29,-0.594234274444333,2.81101914756669e-18,0.5601074175026,5.25008419911115e-16
"ENSG00000039123","turquoise",-0.633808531720534,2.84336121461809e-21,0.660810758524778,1.40704269554421e-23,-0.517763355236289,1.58427947888403e-13,0.592498304675654,3.72326565324862e-18
"ENSG00000184867","turquoise",0.633650155578778,2.92877083502182e-21,-0.705085037466601,6.38793910395946e-28,0.619496973385167,3.85481566595661e-20,-0.46491667081511,7.07038413359681e-11
"ENSG00000154065","turquoise",0.633599871309285,2.95641068983145e-21,-0.701688554245836,1.46820400642961e-27,0.590782987437899,4.9069733492736e-18,-0.488868151005773,5.06604781941307e-12
"ENSG00000105127","turquoise",-0.633218781533128,3.17436452025813e-21,0.743587277999463,2.06557942779082e-32,-0.694188329555076,8.85321598600441e-27,0.452725824279128,2.50563846558579e-10
"ENSG00000244617","turquoise",0.633210734468147,3.17913263365084e-21,-0.67108462202732,1.61178616756672e-24,0.652805286061924,7.18319395507111e-23,-0.46042636292606,1.1333374677338e-10
"ENSG00000114030","turquoise",-0.633190505123864,3.19115012710369e-21,0.70329784145915,9.9123825141808e-28,-0.586962032118879,9.02266859201471e-18,0.472910924469442,3.00037134347759e-11
"ENSG00000132463","turquoise",-0.632998882391355,3.30721775765025e-21,0.689029661389491,2.95161757574506e-26,-0.594023871490368,2.90868631635701e-18,0.406081272044208,2.04910197611129e-08
"ENSG00000154743","turquoise",-0.63287142034135,3.38670441886436e-21,0.667330605486818,3.59318599254126e-24,-0.61978452810171,3.66290457875143e-20,0.447721799566137,4.15204574892436e-10
"ENSG00000109667","turquoise",-0.632824294695739,3.41656422057182e-21,0.671098298766377,1.60705094035945e-24,-0.681152354600142,1.76976675308373e-25,0.433587973875891,1.65546628388271e-09
"ENSG00000131844","turquoise",-0.632734863055276,3.47394135288741e-21,0.68222233878536,1.39216847795568e-25,-0.555987673429439,9.48453539066432e-16,0.488645068040684,5.19692463875378e-12
"ENSG00000139364","turquoise",-0.632481579209453,3.64161748481646e-21,0.700123850920848,2.14574034798299e-27,-0.582930405353423,1.70096476480208e-17,0.498791629271143,1.59854345644772e-12
"ENSG00000112234","turquoise",-0.632427259157955,3.67859790774193e-21,0.695689773099564,6.20604287028443e-27,-0.580930074831904,2.32226235392152e-17,0.56988953802548,1.24693871820342e-16
"ENSG00000197375","turquoise",-0.632345468292099,3.73497566607804e-21,0.726229799706586,2.71627217371867e-30,-0.670874176239045,1.6863985876713e-24,0.406168594460157,2.0335186926663e-08
"ENSG00000113712","turquoise",-0.63219557020479,3.84050631782299e-21,0.731795385734097,5.92318131645926e-31,-0.584663158837777,1.29662725858758e-17,0.514267597451164,2.45193028668746e-13
"ENSG00000146457","turquoise",-0.632088055107182,3.91799341062178e-21,0.68624219822697,5.59920177160204e-26,-0.643663258144593,4.35678454421407e-22,0.391221493919033,7.27915169429001e-08
"ENSG00000125977","turquoise",-0.631959738480997,4.01248028593566e-21,0.698762112428011,2.97937543514467e-27,-0.65483809730867,4.77049988907417e-23,0.438394281713056,1.04170697168953e-09
"ENSG00000149308","turquoise",-0.63194678457808,4.02214222058568e-21,0.721567854568869,9.45367541483408e-30,-0.560270496609925,5.12773691266205e-16,0.703601660478235,9.20110674439548e-28
"ENSG00000177663","turquoise",-0.631795417871887,4.13674654368291e-21,0.712559620527938,9.80756465070657e-29,-0.654261058503493,5.35994376617892e-23,0.312581894770933,2.27741111542479e-05
"ENSG00000134900","turquoise",-0.631640712229957,4.25718575136644e-21,0.662459375163287,9.99547693010641e-24,-0.563805551173454,3.06589610932076e-16,0.670305079300777,1.90557325343365e-24
"ENSG00000159131","turquoise",-0.631606149821445,4.28455894596804e-21,0.689135345447286,2.88042010265919e-26,-0.569947731800981,1.23614381906599e-16,0.455153755509868,1.95526897558687e-10
"ENSG00000127329","turquoise",-0.631436043444592,4.42181659536833e-21,0.687527899334693,4.17116865871506e-26,-0.549679212197827,2.30955800031414e-15,0.559979979007189,5.34767311828346e-16
"ENSG00000238755","turquoise",-0.631296363331027,4.53773874505372e-21,0.682752842747345,1.23552616282565e-25,-0.557091214507624,8.10143437899224e-16,0.463277807303615,8.40578113872738e-11
"ENSG00000139567","turquoise",-0.631211332149611,4.60976048651526e-21,0.635115891840344,2.2255925029842e-21,-0.563451982983733,3.22862758877079e-16,0.396316773895787,4.74622455417937e-08
"ENSG00000144231","turquoise",-0.631118111558052,4.69000664822566e-21,0.72431659015756,4.54563688665003e-30,-0.661442913302939,1.2344539368337e-23,0.38411986850381,1.30547232499529e-07
"ENSG00000170903","turquoise",-0.631086299268717,4.71770346802739e-21,0.694898826022991,7.48530704068626e-27,-0.558046569989007,7.06472530864921e-16,0.493155953722484,3.09168403349668e-12
"ENSG00000085832","turquoise",-0.631072275345931,4.72996401816112e-21,0.756891433220284,3.72958327491262e-34,-0.686446025993593,5.34439643833782e-26,0.464867523902165,7.10725649391638e-11
"ENSG00000273193","turquoise",0.631060706062891,4.74010208516516e-21,-0.660256051125926,1.57784363565486e-23,0.576958959162317,4.28175606909849e-17,-0.504177208636115,8.41437792454626e-13
"ENSG00000138031","turquoise",-0.630986674337633,4.80548161611253e-21,0.622139250254928,2.40631373660807e-20,-0.61615457791434,6.95223636746588e-20,0.429287633006799,2.4904217301411e-09
"ENSG00000137171","turquoise",0.630935692930101,4.85101792097888e-21,-0.69857043935022,3.11979034228494e-27,0.703344980176918,9.79858524344471e-28,-0.438775619136153,1.00380492243812e-09
"ENSG00000166106","turquoise",-0.63090040192164,4.88278713518696e-21,0.669651508931734,2.19191166226893e-24,-0.629212296327349,6.66574606587509e-21,0.402918852440534,2.69769669219542e-08
"ENSG00000168300","turquoise",-0.630840245083765,4.93741153734432e-21,0.689624669658627,2.57216203233849e-26,-0.53232637290503,2.43142658835166e-14,0.596142100480004,2.06001041636255e-18
"ENSG00000090615","turquoise",0.630811831632756,4.96341975463303e-21,-0.643091788848109,4.86655445382459e-22,0.657502782744028,2.77637353014818e-23,-0.523363383030843,7.78794210622399e-14
"ENSG00000260837","turquoise",0.630676157624744,5.08947219242661e-21,-0.643448591416237,4.54181666121552e-22,0.549507573733115,2.36554793080512e-15,-0.497050910794492,1.96231228949228e-12
"ENSG00000035687","turquoise",-0.630659604687824,5.105064425807e-21,0.725401990963009,3.39595254836078e-30,-0.612964730987385,1.21262758038344e-19,0.565204826948136,2.4969232005573e-16
"ENSG00000261115","turquoise",-0.630617949653616,5.14450936650483e-21,0.714829537951249,5.48606923448918e-29,-0.613708249828583,1.06575406937202e-19,0.475490702545538,2.26450540838225e-11
"ENSG00000188917","turquoise",-0.630535629034715,5.22334295859308e-21,0.720123423736018,1.38415205880388e-29,-0.66661629754453,4.17982053231066e-24,0.463623848072662,8.1048821593139e-11
"ENSG00000145041","turquoise",-0.630508582168064,5.24950168643688e-21,0.691085021407235,1.83236043757967e-26,-0.600421994331633,1.01800952282129e-18,0.322462719324505,1.20218091318516e-05
"ENSG00000177054","turquoise",-0.630272260776598,5.48359400434814e-21,0.686393743949446,5.40864664520922e-26,-0.62003263766466,3.50486658390787e-20,0.552232174010144,1.61469776873085e-15
"ENSG00000186310","turquoise",0.630162787973595,5.59547330341467e-21,-0.694918457470433,7.45062275985023e-27,0.59890027108915,1.30953169363221e-18,-0.372886915871509,3.19865213051774e-07
"ENSG00000084693","turquoise",0.630139333763179,5.61973256341176e-21,-0.684799929426636,7.7764621790272e-26,0.624285308989411,1.63568271132037e-20,-0.351002015326081,1.66796912902534e-06
"ENSG00000172466","turquoise",-0.629961282976205,5.80728774527563e-21,0.709064064941753,2.3732620710556e-28,-0.521267062691749,1.01750310017386e-13,0.763898009018265,4.05209077100512e-35
"ENSG00000114999","turquoise",-0.629878785439418,5.89625611260439e-21,0.685132102619037,7.21106889538738e-26,-0.621281995352921,2.80518545358638e-20,0.428581040065985,2.66181138255653e-09
"ENSG00000163633","turquoise",0.629548810572247,6.26566712524204e-21,-0.695003953361852,7.30140364126119e-27,0.669641853382513,2.19644373727391e-24,-0.472460498592347,3.1506986625188e-11
"ENSG00000133195","turquoise",-0.629188309445834,6.69520120397297e-21,0.65039286963223,1.16280319322118e-22,-0.597578612424325,1.62791601059903e-18,0.392034902449118,6.80205724643847e-08
"ENSG00000197045","turquoise",-0.628753505502419,7.25178753958446e-21,0.706559136786375,4.43499941327959e-28,-0.593227581864552,3.30930054262552e-18,0.617016356992242,5.97558292114958e-20
"ENSG00000010810","turquoise",0.628750831865468,7.25534654586868e-21,-0.691585593754261,1.63050933954337e-26,0.681905027021027,1.49501852978964e-25,-0.447776179698289,4.12950043876517e-10
"ENSG00000164024","turquoise",-0.628736217378044,7.27483086949383e-21,0.690843574557468,1.93830825162082e-26,-0.621028452866825,2.93509913697403e-20,0.512725378049866,2.96825584002787e-13
"ENSG00000151461","turquoise",-0.628684309294749,7.34445126153842e-21,0.639925367753486,8.94653795537786e-22,-0.544684263613938,4.61161881524115e-15,0.501403224061837,1.17269319954365e-12
"ENSG00000189221","turquoise",-0.628578543551598,7.48833399250257e-21,0.70094740633532,1.75782532637502e-27,-0.626319484353484,1.13131916299172e-20,0.440319348149183,8.63544277571372e-10
"ENSG00000165175","turquoise",-0.628528209489565,7.55777479883164e-21,0.603698651880987,5.89221326218989e-19,-0.605424071280835,4.40686159325208e-19,0.318858519033742,1.52165729033587e-05
"ENSG00000173597","turquoise",-0.62834301579254,7.8187437146911e-21,0.702661290719401,1.1582402799314e-27,-0.60836119480508,2.67683692646173e-19,0.515330984459606,2.1480229999935e-13
"ENSG00000196839","turquoise",-0.628249333309418,7.95410191125586e-21,0.634983304663794,2.28169781686656e-21,-0.626213300100074,1.1533795096439e-20,0.454396333797631,2.11299950069218e-10
"ENSG00000112237","turquoise",-0.628241035237771,7.96620162124897e-21,0.707367475225467,3.62725895193777e-28,-0.597714216637494,1.59204204376094e-18,0.613383872634415,1.12755366234788e-19
"ENSG00000131386","turquoise",-0.62810398424587,8.168669930985e-21,0.705253930341714,6.12709049802789e-28,-0.631840968861657,4.10192588801903e-21,0.522546285904159,8.64521455267202e-14
"ENSG00000156171","turquoise",-0.628096586093645,8.17974170633286e-21,0.656561547654216,3.36347094792898e-23,-0.552600128348782,1.53312989406312e-15,0.492590664011543,3.300970409167e-12
"ENSG00000033867","turquoise",-0.628019742441738,8.29561622040198e-21,0.72413309426215,4.77467014565653e-30,-0.586552011475642,9.62751068407798e-18,0.641403894510412,6.73854137659264e-22
"ENSG00000180616","turquoise",-0.627882815788443,8.50609232723064e-21,0.689526306757207,2.63140487736166e-26,-0.612615917051437,1.2881942294507e-19,0.452088789913948,2.67325051246579e-10
"ENSG00000138660","turquoise",-0.627740951925192,8.72967746059899e-21,0.692630940048386,1.27684742763501e-26,-0.576538178449871,4.56632051573451e-17,0.493225358021188,3.06689523530892e-12
"ENSG00000261616","turquoise",-0.627501418628904,9.12033848645966e-21,0.697183191242706,4.34918434010297e-27,-0.600674644923375,9.76197904499327e-19,0.530515284356579,3.08475696868726e-14
"ENSG00000258057","turquoise",0.627432380903477,9.23608050148283e-21,-0.689223664188043,2.82221779143187e-26,0.689163656940907,2.86163547500082e-26,-0.43144824212746,2.02990696664469e-09
"ENSG00000179144","turquoise",-0.627151592052844,9.72184187719135e-21,0.648058758135908,1.84548356961633e-22,-0.534535062066778,1.81540117984682e-14,0.463046901506414,8.61255821149096e-11
"ENSG00000006459","turquoise",-0.62713258018843,9.75562257050466e-21,0.71894446588853,1.8861009292368e-29,-0.580605649502824,2.44204855018131e-17,0.682347836995771,1.35343761585317e-25
"ENSG00000176896","turquoise",0.626895246161154,1.01871295444778e-20,-0.688022532245416,3.7229555911879e-26,0.664853600313846,6.05979993630799e-24,-0.440100320773864,8.82223517741366e-10
"ENSG00000132950","turquoise",-0.62685763024508,1.02572165825511e-20,0.711696248791332,1.22147285906835e-28,-0.606577609109007,3.62546938204333e-19,0.484254992238206,8.55289771466346e-12
"ENSG00000141068","turquoise",0.626814121628121,1.03388726763012e-20,-0.692893491075297,1.20060043535238e-26,0.631822432178279,4.11606111868599e-21,-0.46929436638932,4.43383942763762e-11
"ENSG00000260841","turquoise",-0.626742191913494,1.04752684141202e-20,0.670563173947234,1.80291058835051e-24,-0.58099022578829,2.3006934449997e-17,0.512457008855981,3.06832077414682e-13
"ENSG00000152779","turquoise",-0.626726006579171,1.05062018579665e-20,0.676058706209006,5.47088868686339e-25,-0.619054485750874,4.16952385385758e-20,0.420588260422478,5.59170503547972e-09
"ENSG00000163071","turquoise",0.626701486363392,1.05532355819321e-20,-0.635348982557665,2.13021964061278e-21,0.600250729569779,1.04734422144838e-18,-0.43302543458456,1.74687380447056e-09
"ENSG00000148187","turquoise",-0.626675130612674,1.0604020292971e-20,0.640670764751921,7.75682204585315e-22,-0.603212038798497,6.39319436151717e-19,0.536279240105953,1.43917931925955e-14
"ENSG00000259583","turquoise",0.626653014276926,1.06468208820888e-20,-0.678383991611194,3.27739610731728e-25,0.696280645559713,5.39307817022817e-27,-0.525605179136311,5.83936533970792e-14
"ENSG00000183579","turquoise",-0.626455828849407,1.10359847771152e-20,0.70083126761462,1.80803268242024e-27,-0.626507368325813,1.09329413723761e-20,0.383329503528715,1.39197859962466e-07
"ENSG00000163807","turquoise",-0.626372652493784,1.12042911620027e-20,0.685486449344862,6.65243678834275e-26,-0.599507619865677,1.18450343132302e-18,0.499955785144031,1.39281142839064e-12
"ENSG00000155093","turquoise",0.626170097658757,1.16247522666431e-20,-0.661833696158466,1.13834440015321e-23,0.576391463216205,4.66982370109971e-17,-0.433608590894493,1.65220554887081e-09
"ENSG00000107731","turquoise",0.625988622698662,1.2014564607302e-20,-0.684026425189526,9.26725272674043e-26,0.651771819562702,8.83416075242358e-23,-0.413462663116683,1.06642378952235e-08
"ENSG00000223547","turquoise",0.625976975061308,1.20400169236873e-20,-0.661845702106691,1.13551104069212e-23,0.599880854604882,1.11354915212634e-18,-0.421854768911086,4.97761793655321e-09
"ENSG00000057608","turquoise",-0.625961598292575,1.2073699055751e-20,0.66982331877856,2.1127867133609e-24,-0.602592682856,7.09149048834453e-19,0.436996198337625,1.1928573678522e-09
"ENSG00000139117","turquoise",-0.625916561190087,1.21728830968324e-20,0.639408920531218,9.87397047687337e-22,-0.53742281235924,1.23501305035405e-14,0.373617204074573,3.02069340402631e-07
"ENSG00000157625","turquoise",-0.625752250321811,1.25415583245252e-20,0.69898906365332,2.82113239603436e-27,-0.634863006686727,2.33380131903317e-21,0.552545752653426,1.54492543436722e-15
"ENSG00000009844","turquoise",-0.625736498452288,1.25774713965519e-20,0.667736822276451,3.29646586268559e-24,-0.572073289869129,8.98738438475338e-17,0.478246790860561,1.67219966641424e-11
"ENSG00000172115","turquoise",-0.625663818036079,1.27444869637262e-20,0.680076046841851,2.25066041194007e-25,-0.718793376649713,1.96217104489269e-29,0.318608860366645,1.54652819166591e-05
"ENSG00000253251","turquoise",-0.625616455697742,1.28544907231012e-20,0.681274901882161,1.72187459983503e-25,-0.599718970518145,1.14379817540554e-18,0.496160174079627,2.17840201744473e-12
"ENSG00000152784","turquoise",0.625610333803315,1.28687771770765e-20,-0.600022967208382,1.08764106292738e-18,0.54374813034886,5.24308139908608e-15,-0.516751312835442,1.79873530519782e-13
"ENSG00000164933","turquoise",-0.625592798806436,1.29097841746919e-20,0.727098584122078,2.14684952144305e-30,-0.601914207741353,7.94222938128182e-19,0.594975015055218,2.49204846812466e-18
"ENSG00000170876","turquoise",-0.625383297510553,1.34097363571362e-20,0.692914355960391,1.19473670227026e-26,-0.620751139622396,3.08394649291154e-20,0.398056601816221,4.09456889896e-08
"ENSG00000138802","turquoise",-0.625273451124639,1.36794062311273e-20,0.685897837308101,6.05706437144566e-26,-0.617201369646501,5.78414917527425e-20,0.4726144902697,3.09850068811098e-11
"ENSG00000173418","turquoise",-0.625240318563051,1.37617840647688e-20,0.660292121427438,1.56614401996005e-23,-0.600302822546965,1.03833510935279e-18,0.502247363555941,1.06035806814114e-12
"ENSG00000174405","turquoise",-0.62522936592822,1.37891224922601e-20,0.696388641217062,5.25624455971214e-27,-0.605809650981202,4.12889837818126e-19,0.568086565428466,1.63105941568765e-16
"ENSG00000147535","turquoise",0.625051738088166,1.42399957191708e-20,-0.631556519733164,4.32416765663582e-21,0.634638528232669,2.43416535424041e-21,-0.323261413222901,1.14054358264707e-05
"ENSG00000263874","turquoise",0.625028462969505,1.43001354226779e-20,-0.653276985024948,6.53420186555551e-23,0.640364346895853,8.22582726459393e-22,-0.389174004653098,8.62654655518161e-08
"ENSG00000132718","turquoise",0.624941170736085,1.45279121011523e-20,-0.670736041977292,1.73720615089523e-24,0.653239286232778,6.58388147021726e-23,-0.390422818970194,7.77876852494982e-08
"ENSG00000107362","turquoise",-0.624857556913636,1.47494229210607e-20,0.726164561960498,2.76458278292481e-30,-0.622484708328514,2.26178791684057e-20,0.451143930354565,2.94200144844477e-10
"ENSG00000137819","turquoise",-0.624801820665397,1.48989152456806e-20,0.68980222962127,2.46851955716698e-26,-0.597169531913362,1.74099915919317e-18,0.435068834808595,1.43638625262464e-09
"ENSG00000142733","turquoise",-0.624752243917731,1.50331341230786e-20,0.673696789969154,9.16258438391991e-25,-0.668725403373275,2.6712143404265e-24,0.320764143492663,1.34389987262313e-05
"ENSG00000055070","turquoise",-0.624716092294194,1.51317536415662e-20,0.721195191039078,1.04332844042936e-29,-0.616457424948402,6.59240152490883e-20,0.487946737479785,5.62820794309162e-12
"ENSG00000119929","turquoise",-0.624667614729058,1.52649933811321e-20,0.641356588642201,6.80008888604928e-22,-0.579816208785712,2.75933810533681e-17,0.466428413812193,6.02256974731601e-11
"ENSG00000143374","turquoise",0.62458839076932,1.548521801939e-20,-0.69618108907247,5.52231670983145e-27,0.726116239944126,2.80091066208857e-30,-0.436915609772387,1.2021875280986e-09
