"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","87/4678","175/18662",0.497142857142857,1.98325780247969,7.55849034452088,1.62410757169913e-12,2.0544960781994e-09,2.00192628048388e-09,"920/3730/1462/1298/4052/2192/1307/8425/1299/25878/1311/5118/165/4969/54829/1277/7448/7007/4256/1303/1297/3910/1294/2202/10216/4237/4053/7045/2331/1300/81578/1289/10117/4147/10631/8483/80144/4060/10516/4240/1291/1292/3339/3491/1805/83872/7286/1893/1295/1404/256158/25890/176/3490/2199/78987/10085/11082/1278/115908/2200/4239/7148/1281/7059/169044/255631/1296/3913/30008/127435/64856/633/80781/90187/7058/79875/7373/1287/375790/5549/1305/23145/1302/1306/131873/8292",87
"GO:0005178","GO:0005178","integrin binding","68/4678","152/18662",0.447368421052632,1.78469206363493,5.61823243025578,9.56900163179876e-08,6.05239353211272e-05,5.89752679517703e-05,"6376/53616/11188/3479/88/2192/2191/1015/3693/1307/8425/55612/959/2208/3386/1311/5764/5803/1842/6387/6532/7448/975/7060/2246/3676/1490/63923/7045/3553/7103/81/1289/2670/3691/10457/10518/310/3695/10516/4240/3687/3339/3491/10666/7070/5578/58494/3084/11093/120425/7412/10085/11082/79987/83700/2200/3611/3481/7148/1281/83660/3913/6403/977/9636/9358/7106",68
"GO:0023023","GO:0023023","MHC protein complex binding","23/4678","37/18662",0.621621621621622,2.47984239048797,5.21134760798209,1.95467981480309e-06,0.000695324797530444,0.00067753304589819,"920/972/3326/975/3824/3821/55080/925/931/3119/3123/3117/3127/3111/3108/3122/3115/3113/6892/3120/3118/3112/3109",23
"GO:0030020","GO:0030020","extracellular matrix structural constituent conferring tensile strength","25/4678","42/18662",0.595238095238095,2.37459028074676,5.15810208677316,2.21132925884568e-06,0.000695324797530444,0.00067753304589819,"1298/1307/1299/1277/1303/1297/1294/1300/81578/1289/1291/1292/1295/1278/1281/169044/255631/1296/80781/7373/1287/1305/1302/1306/131873",25
"GO:0008201","GO:0008201","heparin binding","70/4678","170/18662",0.411764705882353,1.64265774715187,4.86848821550043,2.74831935782784e-06,0.000695324797530444,0.00067753304589819,"3075/4353/10178/3730/65078/2263/2260/56925/5788/334/151887/51816/8829/1511/2259/6422/333/1311/5764/5118/1842/6355/7448/6649/4192/64094/1839/7060/2246/6146/8828/1490/4053/652/14/57045/1289/10631/5270/10457/2660/5046/3491/5792/129804/9353/84870/26577/7123/200879/4043/2200/7148/7059/6373/30008/7423/6403/143282/2147/6586/4753/339366/7058/6402/5549/1305/64093/80739/8292",70
"GO:0023026","GO:0023026","MHC class II protein complex binding","18/4678","27/18662",0.666666666666667,2.65954111443637,4.99099411069986,6.19533251971662e-06,0.00130618260624025,0.00127276041764705,"920/972/3326/975/931/3119/3123/3117/3127/3111/3108/3122/3115/3113/3120/3118/3112/3109",18
"GO:0005539","GO:0005539","glycosaminoglycan binding","90/4678","240/18662",0.375,1.49599187687046,4.47294598065984,1.2079751071601e-05,0.00218298358651076,0.00212712609095411,"3075/4353/10178/3730/960/1462/65078/2263/2260/56925/5788/334/8425/151887/51816/8829/1511/2259/57214/6422/333/1311/5764/10392/5118/1842/9806/6355/7448/6649/4192/64094/1839/3003/7060/2246/1809/50512/6146/8828/1490/4053/652/14/57045/1289/10631/5270/55576/10457/23213/2660/5046/145864/3491/5792/129804/9353/1404/84870/176/114548/26577/7123/200879/4043/133584/2200/7148/2675/7059/6373/30008/7423/6403/143282/2147/633/6586/4753/339366/7058/375790/6402/5549/1305/64093/143903/80739/8292",90
"GO:0005044","GO:0005044","scavenger receptor activity","17/4678","26/18662",0.653846153846154,2.6083960930049,4.74662792707936,1.66759743524241e-05,0.00263688844447706,0.00256941657456429,"949/8578/3959/7448/10216/4035/51554/55576/5168/84466/81035/58191/51435/284297/5167/177/91179",17
"GO:0032395","GO:0032395","MHC class II receptor activity","9/4678","10/18662",0.9,3.5903805044891,4.73895644305389,3.00994264693144e-05,0.00423064160929807,0.00412238928603124,"3119/3123/3117/3111/3122/3113/3120/3118/3112",9
"GO:1901681","GO:1901681","sulfur compound binding","95/4678","266/18662",0.357142857142857,1.42475416844805,4.03551183241604,6.49515663740176e-05,0.00821637314631323,0.00800613518147101,"3075/4353/115939/10178/3730/51106/65078/2263/2260/56925/5788/2950/334/151887/51816/8829/1511/63935/2937/2259/6422/10994/333/1311/5764/5118/1842/5023/6355/7448/6649/4192/64094/1839/7060/2246/1809/6146/8828/1490/4053/652/3276/14/57045/1289/10631/84787/5270/55501/10457/2660/5046/3491/5792/129804/9353/84870/80142/79723/29104/26577/7123/200879/4043/2200/7148/2675/7059/6373/30008/7423/6403/143282/2147/79777/51363/6586/4753/339366/7058/375790/6402/5549/6817/79690/55753/1305/5167/64093/80739/8292/2946/84320/24142",95
"GO:0003735","GO:0003735","structural constituent of ribosome","67/4678","175/18662",0.382857142857143,1.52733646857631,4.05373605578903,7.164532627984e-05,0.0082392125221816,0.0080283901505926,"6224/51121/84545/6141/55133/6160/65993/10573/55168/6122/93144/51073/6223/6142/6158/6143/6164/6152/6209/6146/51116/9349/25873/11224/6194/6176/6123/6205/23521/6135/65005/6233/6167/6134/6188/2197/63875/124995/6132/128308/6133/140801/6157/54948/6137/6203/6227/122704/6169/78988/6138/6181/6232/6165/116541/6231/6168/6191/6147/4736/6235/6150/7311/6222/6234/55052/26589",67
"GO:0050840","GO:0050840","extracellular matrix binding","31/4678","66/18662",0.46969696969697,1.8737676033529,4.11282276647471,9.33273565279184e-05,0.00983825883398473,0.009586520569666,"4052/2817/59277/43/3956/9806/7448/64094/4053/7045/27076/3958/55901/3491/9353/25903/2199/7148/59339/131578/161198/64856/284297/79147/633/169611/339366/4059/375790/9719/64093",31
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","14/4678","22/18662",0.636363636363636,2.53865288196199,4.17648473646868,0.000147068745339712,0.014310920219595,0.0139447369062998,"1462/4969/54829/10216/2331/10117/4060/3339/7286/1404/176/127435/633/5549",14
"GO:0042608","GO:0042608","T cell receptor binding","9/4678","12/18662",0.75,2.99198375374091,3.99226034148556,0.000398458311567853,0.0360035545809525,0.035082306980899,"2534/3140/917/3932/3123/916/3122/3133/3105",9
"GO:0030695","GO:0030695","GTPase regulator activity","155/4678","495/18662",0.313131313131313,1.24917840223526,3.24977464271221,0.000873693775501375,0.0715122936149317,0.069682459598989,"115703/6915/9265/440193/50619/80243/23101/25771/5662/10188/25791/9744/51495/55843/8786/9138/22999/79822/26575/10044/8829/5902/27128/23616/89781/27352/55738/2245/8131/7249/1936/4924/23370/79735/64926/85360/9266/23094/10156/11033/3257/10900/8787/23158/397/10641/26084/6242/84812/9181/28956/85440/5997/5999/440073/5335/10045/26030/89846/1123/58504/26297/57572/23229/116983/3996/116988/55619/3357/50649/1102/9649/84253/408/51196/83478/10144/5998/57610/9905/23179/9353/93627/10788/51256/107080638/84249/255426/26230/27147/80728/6001/84364/85449/150/1793/8853/9910/10160/7070/84033/152273/7074/51735/6002/5739/8997/5900/7410/79961/9938/117289/216/55701/129049/23102/5866/399/10636/2873/11214/57449/85442/10125/10276/392/374403/64787/79874/3725/60626/23526/9628/390637/22821/257106/116985/389541/25894/9901/4763/8831/26037/140885/22899/345930/2664/414918/79958/84986/63940/100271715/64283/5863/115557",155
"GO:0004435","GO:0004435","phosphatidylinositol-4,5-bisphosphate phospholipase C activity","14/4678","25/18662",0.56,2.23401453612655,3.57095300511923,0.000934952126367761,0.0715122936149317,0.069682459598989,"5332/23007/84812/5335/5330/51196/89869/9651/1909/81544/1234/2151/5333/5336",14
"GO:0060589","GO:0060589","nucleoside-triphosphatase regulator activity","155/4678","496/18662",0.3125,1.24665989739205,3.22026481831928,0.000961034775852837,0.0715122936149317,0.069682459598989,"115703/6915/9265/440193/50619/80243/23101/25771/5662/10188/25791/9744/51495/55843/8786/9138/22999/79822/26575/10044/8829/5902/27128/23616/89781/27352/55738/2245/8131/7249/1936/4924/23370/79735/64926/85360/9266/23094/10156/11033/3257/10900/8787/23158/397/10641/26084/6242/84812/9181/28956/85440/5997/5999/440073/5335/10045/26030/89846/1123/58504/26297/57572/23229/116983/3996/116988/55619/3357/50649/1102/9649/84253/408/51196/83478/10144/5998/57610/9905/23179/9353/93627/10788/51256/107080638/84249/255426/26230/27147/80728/6001/84364/85449/150/1793/8853/9910/10160/7070/84033/152273/7074/51735/6002/5739/8997/5900/7410/79961/9938/117289/216/55701/129049/23102/5866/399/10636/2873/11214/57449/85442/10125/10276/392/374403/64787/79874/3725/60626/23526/9628/390637/22821/257106/116985/389541/25894/9901/4763/8831/26037/140885/22899/345930/2664/414918/79958/84986/63940/100271715/64283/5863/115557",155
"GO:0045499","GO:0045499","chemorepellent activity","15/4678","28/18662",0.535714285714286,2.13713125267208,3.4827189050381,0.00114242585791479,0.0802871505701226,0.078232788281767,"7869/54437/57556/9037/335/2045/10505/10500/223117/3084/54910/1946/23768/10718/64218",15
"GO:0008046","GO:0008046","axon guidance receptor activity","8/4678","11/18662",0.727272727272727,2.90131757938513,3.64822657622452,0.00120707400521236,0.0803657166628228,0.0783093440500649,"5754/2048/2045/2676/256158/6091/2049/6092",8
"GO:0005164","GO:0005164","tumor necrosis factor receptor binding","16/4678","31/18662",0.516129032258065,2.05899957246687,3.41303236257488,0.00132996644763364,0.0841203778128275,0.0819679321146836,"7185/9618/7188/959/10673/8743/10131/7186/7187/9577/9966/10572/4049/4050/7124/8742",16
"GO:0019838","GO:0019838","growth factor binding","50/4678","136/18662",0.367647058823529,1.46665870281417,3.15907437934589,0.00158203860259155,0.0952989920132531,0.0928605114603865,"64285/2324/4052/2817/2263/2261/2260/8425/2734/8829/3560/91851/6223/81621/1277/2690/93/3485/3488/8828/1490/4053/7043/57045/1289/3691/2045/3590/3480/5046/1291/3491/3561/4915/3815/3490/1278/5654/9702/3489/4054/1281/9158/124857/375387/143282/1436/9241/5154/4914",50
"GO:0032813","GO:0032813","tumor necrosis factor receptor superfamily binding","22/4678","49/18662",0.448979591836735,1.79111952604898,3.20710967959832,0.00195871110437824,0.112625888501749,0.109744052785977,"7185/9618/7188/959/10673/8743/10131/7186/7187/8996/101/9577/27018/627/55367/9966/10572/4908/4049/4050/7124/8742",22
"GO:0016831","GO:0016831","carboxy-lyase activity","17/4678","35/18662",0.485714285714286,1.93766566908935,3.21138546822826,0.00223268902504634,0.122797896377549,0.119655782532232,"23417/7372/80146/4953/7389/2571/60490/51380/3067/113451/339896/10873/51582/51117/4597/23761/593",17
"GO:0008083","GO:0008083","growth factor activity","57/4678","162/18662",0.351851851851852,1.40364669928586,2.98438539592111,0.0025272599595219,0.133207660366467,0.129799184763164,"3479/3082/1890/2896/7066/7042/51816/2259/3574/2821/7040/6320/5764/4969/6387/4192/1839/7060/2246/10675/2202/29937/7043/3624/3623/652/650/8200/2671/2258/9518/183/2660/7044/151449/56034/7424/654/8817/392255/3084/146433/9542/8822/5473/2661/3481/2668/3592/80310/7423/627/79874/2147/4908/10718/5154",57
"GO:0031996","GO:0031996","thioesterase binding","7/4678","10/18662",0.7,2.79251817015819,3.27931186829161,0.00355525583151603,0.172492160258717,0.168078485261458,"7185/9618/7188/7186/7187/150/55559",7
"GO:0042605","GO:0042605","peptide antigen binding","20/4678","45/18662",0.444444444444444,1.77302740962425,3.00281210705534,0.00357160996416992,0.172492160258717,0.168078485261458,"11136/30835/3119/3123/3117/3127/3111/3108/3122/3133/3134/3105/3115/3113/6892/3120/3106/3118/3112/3109",20
"GO:0030246","GO:0030246","carbohydrate binding","91/4678","282/18662",0.322695035460993,1.28733107134952,2.8120060475104,0.00368165085137182,0.172492160258717,0.168078485261458,"8813/5310/9902/933/23324/1462/3074/4065/29121/9993/2219/55214/30835/3956/10423/57214/2997/2208/2821/27181/6320/5764/8985/26033/5264/7448/51809/10536/969/50856/3820/1297/81562/10216/78989/79695/29094/5507/56261/112399/26290/3958/10462/6441/4017/3824/3821/10956/11227/5168/971/4123/432/5211/114805/283208/226/51348/51267/23284/165530/22925/140578/348174/176/81035/7123/55568/158326/114780/3965/654346/10960/2990/2548/3960/682/4973/6403/161198/66005/63917/54681/79701/6402/3123/5167/283420/3122/143903/90673",91
"GO:0004629","GO:0004629","phospholipase C activity","14/4678","28/18662",0.5,1.99465583582728,3.04635606074674,0.00385696034203949,0.174251958309998,0.169793254155197,"5332/23007/84812/5335/5330/51196/89869/9651/1909/81544/1234/2151/5333/5336",14
"GO:0017147","GO:0017147","Wnt-protein binding","15/4678","31/18662",0.483870967741935,1.93031209918769,2.99828761443801,0.00419115002325311,0.182820854462593,0.178142892095441,"6422/6424/11211/79971/8434/8324/8321/4041/2487/115908/4920/8325/2535/4919/164284",15
"GO:0016684","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","22/4678","52/18662",0.423076923076923,1.68778570723846,2.8725228322131,0.0048005961381319,0.201059415987477,0.195914771059983,"4353/1356/26034/2950/5742/2954/2882/11315/10549/53905/50506/4259/137902/143686/114757/493869/2879/7001/3040/4151/2946/3043",22
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","76/4678","232/18662",0.327586206896552,1.30684347864546,2.72006999637526,0.00493182662320331,0.201059415987477,0.195914771059983,"6915/9265/440193/50619/80243/23101/5662/25791/9138/10044/27128/89781/2245/1936/4924/23370/9266/3257/26084/84812/9181/28956/85440/440073/5335/10045/26030/89846/26297/57572/23229/55619/50649/1102/9649/51196/57610/23179/84249/255426/26230/27147/85449/150/1793/10160/84033/152273/7074/51735/5739/8997/5900/7410/79961/117289/55701/5866/11214/57449/85442/10125/10276/64787/60626/390637/389541/25894/22899/345930/414918/79958/100271715/64283/5863/115557",76
"GO:0003684","GO:0003684","damaged DNA binding","29/4678","74/18662",0.391891891891892,1.56337889835111,2.8085487181893,0.00508608799335909,0.201059415987477,0.195914771059983,"672/11284/7515/8626/7374/51548/4436/4350/2068/4968/6118/1408/10038/6117/4595/1643/2073/7507/6188/252969/7508/9401/3148/5429/5886/56941/55693/2189/100133315",29
"GO:0031432","GO:0031432","titin binding","8/4678","13/18662",0.615384615384615,2.45496102871049,3.03512876053658,0.0057337610228671,0.219794172543239,0.214170148573441,"88/825/4607/27063/84033/808/200539/8557",8
"GO:0004601","GO:0004601","peroxidase activity","21/4678","50/18662",0.42,1.67551090209491,2.76632180676368,0.00640591310449876,0.233092830702646,0.227128524861908,"4353/1356/26034/2950/5742/2954/2882/11315/10549/53905/50506/4259/137902/114757/493869/2879/7001/3040/4151/2946/3043",21
"GO:0042805","GO:0042805","actinin binding","17/4678","38/18662",0.447368421052632,1.78469206363493,2.80050552969569,0.00644920875461866,0.233092830702646,0.227128524861908,"8842/9124/5311/64236/8048/3741/5914/7225/84665/9223/27295/776/1465/58529/11122/9260/376132",17
"GO:0070097","GO:0070097","delta-catenin binding","7/4678","11/18662",0.636363636363636,2.53865288196199,2.95234967394215,0.00766457402754748,0.269324615134654,0.262433221820412,"64403/168002/51339/144100/11007/11122/147906",7
"GO:0001968","GO:0001968","fibronectin binding","14/4678","30/18662",0.466666666666667,1.86167878010546,2.73185815025025,0.00833735695323013,0.276995919100237,0.269908234879449,"4653/10272/2192/4313/151887/3676/84695/3488/4237/1513/3489/59339/131578/284297",14
"GO:0030159","GO:0030159","signaling receptor complex adaptor activity","21/4678","51/18662",0.411764705882353,1.64265774715187,2.65804199567159,0.00836153235649171,0.276995919100237,0.269908234879449,"9846/26228/29760/29775/8717/6461/2784/10817/26119/162989/917/50944/22941/50852/10636/2783/25970/9863/916/23636/27040",21
"GO:0019955","GO:0019955","cytokine binding","49/4678","143/18662",0.342657342657343,1.36696693644107,2.54781591837106,0.00853979513431561,0.276995919100237,0.269908234879449,"920/972/4052/3595/8425/8646/3594/8829/3560/91851/1311/2690/3676/11315/3953/2633/8828/7043/7852/8200/1236/7186/57045/51554/3590/834/1238/3561/3815/8764/4681/100532736/1234/133396/26585/147138/4054/1524/148738/3592/25928/10663/124857/8557/375387/3579/633/1436/1233",49
"GO:0055106","GO:0055106","ubiquitin-protein transferase regulator activity","17/4678","39/18662",0.435897435897436,1.73893072866993,2.67173307335065,0.00880489525339057,0.278454812388477,0.271329798466325,"6224/51343/5193/1027/6209/27429/11315/9349/10616/5300/9413/10253/57332/6135/6167/1029/6015",17
"GO:0004065","GO:0004065","arylsulfatase activity","8/4678","14/18662",0.571428571428571,2.27960666951689,2.77016884193695,0.0104590067316582,0.315015321798754,0.306954809092025,"414/410/412/23213/22901/415/79642/340075",8
"GO:0042043","GO:0042043","neurexin family protein binding","8/4678","14/18662",0.571428571428571,2.27960666951689,2.77016884193695,0.0104590067316582,0.315015321798754,0.306954809092025,"1363/54843/9746/84958/94122/8573/94120/54413",8
"GO:0043236","GO:0043236","laminin binding","13/4678","28/18662",0.464285714285714,1.85218041898247,2.60999321645538,0.0114440793760532,0.33410587351117,0.325556877787876,"2817/59277/43/3956/27076/3958/9353/59339/131578/284297/79147/4059/375790",13
"GO:0008307","GO:0008307","structural constituent of muscle","18/4678","43/18662",0.418604651162791,1.6699444206926,2.54376322232723,0.0116210738612581,0.33410587351117,0.325556877787876,"9172/88/825/10398/8736/4633/8048/4629/4607/84033/27295/8470/1465/4632/8557/5339/6525/140465",18
"GO:0008484","GO:0008484","sulfuric ester hydrolase activity","9/4678","17/18662",0.529411764705882,2.11198853205241,2.65292781240082,0.0125740291971633,0.345785802921991,0.336937944848473,"414/410/412/23213/22901/415/79642/6448/340075",9
"GO:0055105","GO:0055105","ubiquitin-protein transferase inhibitor activity","9/4678","17/18662",0.529411764705882,2.11198853205241,2.65292781240082,0.0125740291971633,0.345785802921991,0.336937944848473,"6224/6209/27429/11315/9349/10253/6135/6167/1029",9
"GO:0097371","GO:0097371","MDM2/MDM4 family protein binding","7/4678","12/18662",0.583333333333333,2.32709847513182,2.65972179821494,0.014440950116612,0.380579206198213,0.370841065494577,"6224/8626/80279/6209/7157/6167/1029",7
"GO:0140807","GO:0140807","NAD+-protein-glutamate ADP-ribosyltransferase activity","7/4678","12/18662",0.583333333333333,2.32709847513182,2.65972179821494,0.014440950116612,0.380579206198213,0.370841065494577,"10039/57097/10038/54956/54625/165631/84875",7
"GO:0071889","GO:0071889","14-3-3 protein binding","14/4678","32/18662",0.4375,1.74532385634887,2.44059345121039,0.0161603335969107,0.417200448981471,0.406525255466863,"25771/51564/2099/84861/4773/9750/10971/4750/8844/7157/57521/207/23303/3134",14
"GO:0009055","GO:0009055","electron transfer activity","40/4678","117/18662",0.341880341880342,1.3638672381725,2.28351739351828,0.0169182234913181,0.428031054330348,0.417078730701758,"8630/8574/4710/4129/6389/50507/26227/4713/3420/2109/4717/4728/1347/374291/9167/4702/1340/4705/3620/4695/1329/4704/8608/4726/6715/6834/5860/653361/8659/1346/22977/9249/23498/4724/4714/4723/4696/1351/29796/4722",40
"GO:0042813","GO:0042813","Wnt receptor activity","8/4678","15/18662",0.533333333333333,2.12763289154909,2.52691560156803,0.0175428210299725,0.435130756919906,0.423996768340512,"5310/11211/8324/8321/4041/8325/2535/4919",8
"GO:0031690","GO:0031690","adrenergic receptor binding","9/4678","18/18662",0.5,1.99465583582728,2.44186358295767,0.0196349533537586,0.459099880020567,0.447352577078497,"2778/333/57561/1742/150/7345/2890/9495/9863",9
"GO:0140939","GO:0140939","histone H4 methyltransferase activity","9/4678","18/18662",0.5,1.99465583582728,2.44186358295767,0.0196349533537586,0.459099880020567,0.447352577078497,"93166/7468/3276/54496/84787/10322/29104/64754/54093",9
"GO:0032356","GO:0032356","oxidized DNA binding","6/4678","10/18662",0.6,2.39358700299273,2.54948958091047,0.0199608643487203,0.459099880020567,0.447352577078497,"7515/4436/4968/4595/6188/9401",6
"GO:0047429","GO:0047429","nucleoside triphosphate diphosphatase activity","6/4678","10/18662",0.6,2.39358700299273,2.54948958091047,0.0199608643487203,0.459099880020567,0.447352577078497,"4521/3704/1854/5169/79077/5167",6
"GO:0036122","GO:0036122","BMP binding","10/4678","21/18662",0.476190476190476,1.89967222459741,2.38583944491937,0.0209514138354156,0.472465783690083,0.460376478220168,"8646/91851/1311/8200/4681/100532736/26585/148738/25928/8557",10
"GO:0015453","GO:0015453","oxidoreduction-driven active transmembrane transporter activity","25/4678","68/18662",0.367647058823529,1.46665870281417,2.22971456134062,0.0212889720714108,0.472465783690083,0.460376478220168,"4710/79901/4713/4717/4728/1347/374291/9167/4702/1340/4705/4695/1329/4704/4726/6834/1346/220002/4724/4714/4723/4696/1351/29796/4722",25
"GO:0016830","GO:0016830","carbon-carbon lyase activity","20/4678","52/18662",0.384615384615385,1.53435064294406,2.23170444821758,0.0225158117838502,0.486221278151554,0.473780001427477,"23417/7372/80146/4953/3155/7389/2571/60490/51380/3067/113451/339896/54511/226/10873/51582/51117/4597/23761/593",20
"GO:0140693","GO:0140693","molecular condensate scaffold activity","19/4678","49/18662",0.387755102040816,1.54687595431503,2.21697367954323,0.0235814592685864,0.486221278151554,0.473780001427477,"2521/22861/29760/2145/3958/4440/7157/6258/6838/23284/8878/114548/132671/367/8019/58529/400566/29978/27040",19
"GO:0005518","GO:0005518","collagen binding","26/4678","72/18662",0.361111111111111,1.4405847703197,2.16639623224302,0.024191831863522,0.486221278151554,0.473780001427477,"9902/960/43/1311/5118/165/1842/9806/7448/7045/4060/1291/1292/3339/1513/5058/26577/7148/84168/10491/131578/127435/147372/7373/5154/780",26
"GO:0035591","GO:0035591","signaling adaptor activity","43/4678","130/18662",0.330769230769231,1.31954155293189,2.11455862093536,0.0244157311636941,0.486221278151554,0.473780001427477,"23098/23542/9846/26228/7185/9618/7188/22861/29760/29775/84174/8717/6461/2784/8835/9479/10657/7186/7187/55859/10817/10152/8844/400581/26119/139716/162989/917/50944/22941/114548/50852/9447/10636/11214/2783/25970/23513/340061/9863/916/23636/27040",43
"GO:0017154","GO:0017154","semaphorin receptor activity","7/4678","13/18662",0.538461538461538,2.14809090012168,2.39498078773834,0.0245993373926478,0.486221278151554,0.473780001427477,"23129/8829/8828/55558/10154/23654/91584",7
"GO:0140806","GO:0140806","NAD+-protein-aspartate ADP-ribosyltransferase activity","7/4678","13/18662",0.538461538461538,2.14809090012168,2.39498078773834,0.0245993373926478,0.486221278151554,0.473780001427477,"10039/64761/57097/10038/54956/165631/84875",7
"GO:1990948","GO:1990948","ubiquitin ligase inhibitor activity","7/4678","13/18662",0.538461538461538,2.14809090012168,2.39498078773834,0.0245993373926478,0.486221278151554,0.473780001427477,"6224/6209/27429/9349/6135/6167/1029",7
"GO:0019199","GO:0019199","transmembrane receptor protein kinase activity","28/4678","79/18662",0.354430379746835,1.41393325071301,2.13239572817532,0.0255846332070929,0.497916323184193,0.485175797336127,"2324/2042/4052/2263/2261/2260/8425/8829/1949/93/2202/8828/2048/2045/269/3480/4915/3815/4486/5979/148738/4920/25928/1436/2049/4919/4914/780",28
"GO:0008081","GO:0008081","phosphoric diester hydrolase activity","30/4678","86/18662",0.348837209302326,1.39162035057717,2.10533026568326,0.0267077510040457,0.511408307914326,0.498322553415998,"5332/79153/55512/23646/5143/23007/5136/84812/5335/56261/5338/5145/5158/5168/5330/51196/8654/89869/9651/1909/5169/5137/81544/1234/2151/133121/5142/5333/5167/5336",30
"GO:0015631","GO:0015631","tubulin binding","115/4678","391/18662",0.294117647058824,1.17332696225134,2.00334249320811,0.0273850501707139,0.511408307914326,0.498322553415998,"27072/57787/2534/672/440193/11345/8481/4134/26153/54820/23332/827/3835/10403/60509/3797/51314/64147/29911/114327/25809/51199/4281/2010/56271/10397/729440/1155/25999/7461/1759/2735/4968/10297/9181/5997/23046/57821/3925/4033/84251/80129/644150/84080/6903/3834/24139/65999/85378/79649/2258/547/55201/10844/164395/51308/23208/84722/9654/26206/63971/4926/79739/10300/3801/2622/57610/54828/5195/27436/6622/55262/1069/7013/2620/5058/6188/9638/226/132851/10018/1070/252969/126731/4599/51673/84446/197335/84688/11092/79841/9702/374654/2801/83473/6786/23255/10636/11337/166614/6902/4135/8851/374969/8633/348235/4692/4600/5142/5892/50861/23303/26052/84501/55559",115
"GO:0042277","GO:0042277","peptide binding","72/4678","234/18662",0.307692307692308,1.22748051435525,2.02532575765204,0.0274907232712839,0.511408307914326,0.498322553415998,"23542/9546/972/11136/55176/2213/949/43/30835/1215/7042/3326/5125/11015/56993/4792/10857/57214/478/30000/320/5191/5201/10307/4883/590/335/1191/5204/4035/4987/2847/2048/81618/6653/3339/5202/1393/2890/26119/9577/114928/100528062/1173/4043/4886/4889/10316/22883/3119/11251/3123/4311/3117/3127/3111/3108/3122/177/3133/3134/3105/1396/3115/3113/6892/3120/3106/3118/3112/3109/2342",72
"GO:0051861","GO:0051861","glycolipid binding","13/4678","31/18662",0.419354838709677,1.67293715262933,2.16879811816426,0.029358288289794,0.528894081782698,0.515360906817175,"65078/54749/128869/25999/51604/3306/54982/7070/911/2215/6403/6402/8733",13
"GO:0051393","GO:0051393","alpha-actinin binding","12/4678","28/18662",0.428571428571429,1.70970500213767,2.17363037216402,0.0298993683711746,0.528894081782698,0.515360906817175,"9124/5311/64236/3741/5914/84665/9223/27295/776/11122/9260/376132",12
"GO:0016881","GO:0016881","acid-amino acid ligase activity","10/4678","22/18662",0.454545454545455,1.81332348711571,2.20766695956713,0.0299565438398294,0.528894081782698,0.515360906817175,"25809/2937/79717/164395/9654/2356/79739/84514/57571/26140",10
"GO:0008276","GO:0008276","protein methyltransferase activity","33/4678","97/18662",0.34020618556701,1.35718850685155,2.03994155140221,0.0301030623623354,0.528894081782698,0.515360906817175,"93166/65990/2091/2145/7468/51409/4297/196483/1788/25895/3276/54496/84787/10322/56950/28989/134145/26040/79723/56978/29104/3275/6419/4255/92342/51504/64754/54093/85002/399818/10919/51451/121952",33
"GO:0019843","GO:0019843","rRNA binding","24/4678","67/18662",0.358208955223881,1.42900716596581,2.03463126638382,0.0325135001196791,0.560851794229435,0.546500895396437,"84678/55168/1153/29997/9349/10436/55037/6041/51204/6205/6135/6167/6188/6132/6133/54948/1938/6203/284119/55794/6191/6147/6222/55052",24
"GO:0001540","GO:0001540","amyloid-beta binding","29/4678","84/18662",0.345238095238095,1.37726236283312,2.004312808079,0.0332520826618242,0.560851794229435,0.546500895396437,"23542/9546/972/2213/949/43/7042/10857/478/320/5201/10307/590/335/1191/5204/4035/2048/81618/6653/3339/5202/2890/26119/114928/100528062/4043/22883/177",29
"GO:0140030","GO:0140030","modification-dependent protein binding","29/4678","84/18662",0.345238095238095,1.37726236283312,2.004312808079,0.0332520826618242,0.560851794229435,0.546500895396437,"84954/7515/27336/7128/8835/84083/10038/116988/10956/3300/84993/9577/130617/5710/8878/51035/199990/55689/200558/4300/143630/112869/84875/5886/81858/29978/5336/9666/7917",29
"GO:0004016","GO:0004016","adenylate cyclase activity","6/4678","11/18662",0.545454545454545,2.17598818453885,2.25647277165979,0.0347164127341277,0.570341066346384,0.555747359011122,"108/113/55811/107/111/112",6
"GO:0048407","GO:0048407","platelet-derived growth factor binding","6/4678","11/18662",0.545454545454545,2.17598818453885,2.25647277165979,0.0347164127341277,0.570341066346384,0.555747359011122,"1277/1289/1291/1278/1281/5154",6
"GO:0030296","GO:0030296","protein tyrosine kinase activator activity","15/4678","38/18662",0.394736842105263,1.57472829144259,2.05116100040784,0.0354614741057734,0.575112368510299,0.560396574600009,"3479/26228/3356/2690/1839/1609/51738/3084/26585/3481/84632/1946/10718/285016/2074",15
