"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901567","GO:1901567","fatty acid derivative binding","6/5281","15/18662",0.4,1.41352016663511,1.00651231528937,0.229950770540529,0.553291509193303,0.447937980121296,"6646/37/11332/91452/6342/1622",6
"GO:0004875","GO:0004875","complement receptor activity","5/5281","12/18662",0.416666666666667,1.4724168402449,1.02838996532939,0.232705121744158,0.555394932484028,0.449640885668431,"27202/2357/719/728/1378",5
"GO:0015132","GO:0015132","prostaglandin transmembrane transporter activity","5/5281","12/18662",0.416666666666667,1.4724168402449,1.02838996532939,0.232705121744158,0.555394932484028,0.449640885668431,"28231/10257/6578/6580/28232",5
"GO:0016208","GO:0016208","AMP binding","5/5281","12/18662",0.416666666666667,1.4724168402449,1.02838996532939,0.232705121744158,0.555394932484028,0.449640885668431,"51422/55902/2203/3981/5571",5
"GO:0016725","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","5/5281","12/18662",0.416666666666667,1.4724168402449,1.02838996532939,0.232705121744158,0.555394932484028,0.449640885668431,"50484/1558/6240/6241/154807",5
"GO:0030332","GO:0030332","cyclin binding","12/5281","34/18662",0.352941176470588,1.24722367644274,0.906416200683351,0.233035931066149,0.555394932484028,0.449640885668431,"8452/9099/5218/8621/55294/90025/1017/1026/51755/983/5936/5727",12
"GO:0035254","GO:0035254","glutamate receptor binding","16/5281","47/18662",0.340425531914894,1.20299588649796,0.875358394708058,0.234406735907488,0.556549830434413,0.450575876801578,"4734/4905/1739/4983/1741/5775/9368/2185/3092/135/152404/27065/81831/388336/6714/4536",16
"GO:0140311","GO:0140311","protein sequestering activity","16/5281","47/18662",0.340425531914894,1.20299588649796,0.875358394708058,0.234406735907488,0.556549830434413,0.450575876801578,"6717/966/857/7531/1026/51141/6397/6386/4091/4690/7805/7534/7529/6774/7532/1500",16
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","26/5281","80/18662",0.325,1.14848513539102,0.836109195397802,0.235653134836198,0.558453466706159,0.452117037242834,"10721/6916/770/5423/2023/7520/3030/8846/760/23632/112849/3295/79746/3658/3032/5428/210/5805/9425/875/102724560/64850/9200/29785/2194/377677",26
"GO:0019843","GO:0019843","rRNA binding","22/5281","67/18662",0.328358208955224,1.16035237559598,0.826030271438407,0.241918418700987,0.571145740391805,0.46239254543956,"6175/51776/90459/6207/55299/80135/22868/2971/6125/7263/4193/92856/84294/51023/84881/9188/23212/51335/84154/6136/220717/60493",22
"GO:0140223","GO:0140223","general transcription initiation factor activity","22/5281","67/18662",0.328358208955224,1.16035237559598,0.826030271438407,0.241918418700987,0.571145740391805,0.46239254543956,"9519/6873/6882/9013/2976/1810/9330/6883/9329/6874/902/129685/2958/6875/2966/6877/112495/10629/2957/83860/2961/6884",22
"GO:0046875","GO:0046875","ephrin receptor binding","10/5281","28/18662",0.357142857142857,1.26207157735277,0.871820642026156,0.248791608231873,0.58407899054062,0.472863145208045,"1947/25/867/1948/4690/1398/2885/5770/6714/4067",10
"GO:0051537","GO:0051537","2 iron, 2 sulfur cluster binding","10/5281","28/18662",0.357142857142857,1.26207157735277,0.871820642026156,0.248791608231873,0.58407899054062,0.472863145208045,"57019/51022/26234/55847/81689/2230/316/493856/317671/51218",10
"GO:0051959","GO:0051959","dynein light intermediate chain binding","10/5281","28/18662",0.357142857142857,1.26207157735277,0.871820642026156,0.248791608231873,0.58407899054062,0.472863145208045,"8766/8701/55704/51361/196383/55567/84376/144132/127602/23299",10
"GO:1901682","GO:1901682","sulfur compound transmembrane transporter activity","21/5281","64/18662",0.328125,1.15952826169286,0.803111330423309,0.249841400950361,0.585449252973234,0.473972492769145,"10165/10928/1244/55972/10478/4363/6505/8714/8604/10560/206358/10257/60386/8884/23657/1836/347734/9197/225/115019/6580",21
"GO:0098632","GO:0098632","cell-cell adhesion mediator activity","20/5281","61/18662",0.327868852459016,1.15862308740583,0.779550805442318,0.258165812299,0.60382916247215,0.488852640754355,"55971/1829/5318/10890/4897/1832/3875/64101/23022/1824/29766/27020/91624/10611/29091/133418/3728/10458/302/1500",20
"GO:0070034","GO:0070034","telomerase RNA binding","8/5281","22/18662",0.363636363636364,1.28501833330464,0.840315621891385,0.266192714814025,0.620293227841215,0.502181744966991,"54464/9887/6628/7011/92345/5394/170506/55505",8
"GO:0140035","GO:0140035","ubiquitin-like protein reader activity","8/5281","22/18662",0.363636363636364,1.28501833330464,0.840315621891385,0.266192714814025,0.620293227841215,0.502181744966991,"3720/88455/51720/27000/5189/9958/580/254225",8
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","41/5281","132/18662",0.310606060606061,1.09761982636438,0.707079981065778,0.26808095876262,0.623536452233056,0.504807419424348,"55349/4199/51109/4200/3030/79944/51635/3614/22949/25979/3156/157506/10257/51478/3295/3939/5959/3032/3417/5226/84869/50814/51144/55293/23171/2539/3248/3419/2194/195814/1488/3615/3418/201140/1645/8644/125/57016/51170/57665/126",41
"GO:0005154","GO:0005154","epidermal growth factor receptor binding","12/5281","35/18662",0.342857142857143,1.21158871425866,0.787111611658572,0.268929502121391,0.624353890322491,0.505469207217169,"6642/8723/55704/6654/3092/1950/2241/6503/3678/9655/2885/6643",12
"GO:0016758","GO:0016758","hexosyltransferase activity","60/5281","197/18662",0.304568527918782,1.07628439083891,0.676200355086519,0.272980158407763,0.632588706568542,0.512136012860553,"56052/9488/57704/11320/2683/79796/29929/4507/57452/23509/55757/7957/2632/9331/6185/85365/29880/8702/79712/84899/117248/22856/9215/83857/56886/84920/160418/11226/2589/2590/55790/7357/26301/286148/93010/9334/79053/8707/178/2135/56983/201595/2992/6184/5277/4247/55454/10678/3037/8708/23333/144245/2629/147991/160335/25834/64409/58505/10195/440138",60
"GO:0001046","GO:0001046","core promoter sequence-specific DNA binding","15/5281","45/18662",0.333333333333333,1.17793347219592,0.750741313741135,0.274166006628188,0.632724741074603,0.51224614471846,"9519/11176/5978/9013/2146/9014/27161/6874/4609/5451/57158/7071/3015/2957/1051",15
"GO:0016790","GO:0016790","thiolester hydrolase activity","15/5281","45/18662",0.333333333333333,1.17793347219592,0.750741313741135,0.274166006628188,0.632724741074603,0.51224614471846,"3030/11332/27351/51104/55856/5825/10434/51029/2098/84945/55301/117145/10449/2194/225",15
"GO:0015245","GO:0015245","fatty acid transmembrane transporter activity","7/5281","19/18662",0.368421052631579,1.30192646926918,0.827182511552983,0.275557669878828,0.632724741074603,0.51224614471846,"6513/5825/948/2171/10999/84879/225",7
"GO:0016004","GO:0016004","phospholipase activator activity","7/5281","19/18662",0.368421052631579,1.30192646926918,0.827182511552983,0.275557669878828,0.632724741074603,0.51224614471846,"695/395/5159/5156/9373/5170/6714",7
"GO:0042577","GO:0042577","lipid phosphatase activity","7/5281","19/18662",0.368421052631579,1.30192646926918,0.827182511552983,0.275557669878828,0.632724741074603,0.51224614471846,"8611/9663/81537/51763/23175/8613/130367",7
"GO:0022884","GO:0022884","macromolecule transmembrane transporter activity","11/5281","32/18662",0.34375,1.21474389320205,0.763784145174318,0.278967660501756,0.639385732828842,0.517638801468875,"11231/29927/10440/9868/84134/563/5194/5828/10972/9804/100652748",11
