"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098687","GO:0098687","chromosomal region","198/5343","413/19944",0.479418886198547,1.78954337756763,9.80810964586054,1.48557580130705e-20,1.13052318479466e-17,7.75626944682416e-18,"55732/23028/5048/9031/7756/4361/23279/55166/54908/5431/5888/23063/5424/5525/55746/8243/60/10615/5527/7520/55183/5663/23047/25978/546/81929/4998/9183/6790/332/9878/26277/23411/24144/79019/25777/8563/4174/5905/328/9770/128866/6839/10735/2491/10664/4683/54108/5516/84444/2146/23081/23064/80351/79991/9126/6603/64151/4928/10635/57122/1108/8899/7272/10111/9555/1452/10051/8850/51652/4999/5000/991/1063/10274/64858/3070/348995/91687/81930/23244/55791/11335/3181/11130/64105/1017/55355/8970/57187/25913/8520/90417/25983/7011/151648/55274/6249/1786/7153/5111/51164/84250/79577/55143/324/55226/86/51759/57082/79172/1763/6741/1062/79035/6601/675/23421/83540/23219/51143/1060/113130/91782/115426/54107/3619/1111/79980/79682/253635/5884/25909/9184/220134/84295/286053/701/1780/147841/5928/79677/151246/80145/245711/55193/80335/92421/5885/6990/7486/221150/119504/55839/81565/201161/84516/5347/81620/79003/2237/25942/7798/201254/983/11016/157570/51112/27085/1051/64859/3981/55055/170506/545/10540/9793/9212/375748/26039/9735/6612/5813/5501/10445/196528/10388/641/5253/121504/7405/11177/23137/387103/5500/5591/57132/51750",198
"GO:0000793","GO:0000793","condensed chromosome","146/5343","288/19944",0.506944444444444,1.89228897623058,9.2267920109324,3.39096047049796e-18,1.29026045902447e-15,8.85219154403678e-16,"55732/5048/9031/7756/23279/55166/54908/5888/55746/8243/60/4292/10615/55183/5663/25978/546/81929/9183/6790/332/79019/25777/5905/57820/9770/128866/6839/2491/10664/10270/9126/6603/64151/4928/57122/8899/7272/5810/10111/9555/1452/10051/8850/51652/4999/991/1063/27030/348995/91687/23397/81930/11335/11130/64105/1017/55355/192669/90417/151648/55274/6249/7283/7153/51164/84250/324/3364/86/10592/57082/79172/10128/1062/6601/675/23476/23421/83540/23219/2177/51143/1060/54892/91782/4288/3619/1111/79980/144715/79682/253635/25909/9184/220134/84365/7273/84295/286053/701/1780/147841/79677/151246/11073/55193/92421/5885/6990/65083/221150/119504/55839/81565/201161/84516/5347/81620/79003/25942/201254/51112/27085/1051/3981/55055/10540/9793/9212/23212/1104/26039/9735/6612/5501/10445/196528/3146/10388/641/5253/23137/387103/57132/101928601",146
"GO:0000775","GO:0000775","chromosome, centromeric region","137/5343","267/19944",0.51310861423221,1.91529818496111,9.10825792335975,9.79254563201677e-18,2.48404240865492e-15,1.70424653806327e-15,"55732/5048/9031/7756/23279/55166/54908/23063/5525/55746/8243/60/10615/5527/5663/23047/25978/546/81929/9183/6790/332/79019/5905/9770/128866/6839/10735/2491/10664/54108/5516/2146/23081/9126/6603/64151/4928/57122/8899/7272/9555/1452/10051/8850/51652/4999/991/1063/10274/3070/348995/91687/81930/23244/11335/11130/64105/55355/8970/90417/25983/151648/55274/6249/1786/7153/51164/55143/324/86/51759/57082/79172/1062/6601/23421/83540/23219/51143/1060/113130/91782/115426/54107/3619/79980/79682/253635/25909/9184/220134/84295/701/1780/147841/79677/151246/55193/92421/5885/6990/221150/119504/55839/81565/201161/84516/5347/81620/79003/25942/7798/201254/157570/51112/27085/1051/55055/10540/9793/9212/375748/26039/9735/6612/5501/10445/196528/10388/5253/121504/7405/11177/23137/387103/57132",137
"GO:0000779","GO:0000779","condensed chromosome, centromeric region","101/5343","187/19944",0.540106951871658,2.01607580912003,8.4446751217271,2.45497224698802e-15,4.6705846998947e-13,3.20438482764752e-13,"55732/5048/7756/23279/55166/54908/55746/8243/60/10615/5663/25978/546/81929/9183/6790/332/79019/5905/9770/128866/2491/6603/64151/4928/57122/8899/7272/1452/8850/51652/4999/991/1063/348995/91687/81930/11335/11130/64105/55355/90417/151648/55274/6249/51164/324/86/57082/79172/1062/6601/23421/83540/23219/51143/1060/91782/3619/79980/79682/253635/25909/9184/220134/84295/701/1780/147841/151246/55193/92421/6990/221150/119504/55839/81565/201161/84516/5347/81620/79003/25942/201254/51112/27085/1051/55055/10540/9793/9212/26039/9735/6612/5501/10445/196528/10388/5253/387103/57132",101
"GO:0000776","GO:0000776","kinetochore","96/5343","175/19944",0.548571428571429,2.04767145263496,8.42070232437806,3.21277980839964e-15,4.88985086838425e-13,3.35481849466573e-13,"55732/5048/7756/23279/55166/54908/55746/8243/60/10615/5663/25978/81929/9183/6790/332/79019/5905/9770/128866/2491/6603/4928/57122/8899/7272/1452/8850/51652/4999/991/1063/348995/91687/81930/11130/64105/55355/90417/151648/55274/6249/51164/324/86/57082/79172/1062/6601/23421/83540/23219/51143/1060/91782/3619/79980/79682/253635/25909/9184/220134/84295/701/1780/147841/151246/55193/92421/6990/221150/119504/55839/81565/201161/84516/5347/81620/79003/25942/201254/51112/27085/55055/10540/9793/9212/26039/9735/6612/5501/10445/196528/5253/387103/57132",96
"GO:0001726","GO:0001726","ruffle","96/5343","189/19944",0.507936507936508,1.89599208577311,7.48674583919076,1.61470307650875e-12,2.04798173537193e-10,1.40507495780411e-10,"2268/57679/6792/51177/10787/10347/5141/387/6093/10235/55616/54822/7430/25/4650/11252/4210/26258/66036/23242/23189/59338/9368/11275/1182/23603/9847/23286/23527/57669/81930/57403/29993/83543/5420/4289/90417/23022/51429/6249/9026/1729/23647/51763/92154/324/55198/3936/5879/28988/7099/7094/5962/3685/121512/9107/8826/2064/5868/5921/221472/1956/526/5795/3688/114609/5756/2059/6868/64092/10163/117145/3678/388325/10630/64419/10395/11170/255189/9788/4534/1072/1464/10458/91663/55785/221178/4771/6714/4644/4641/23607/79574/10324/4830/3690",96
"GO:0030684","GO:0030684","preribosome","60/5343","104/19944",0.576923076923077,2.15350062626873,7.13444512041076,2.89424399046835e-11,3.1464566810663e-09,2.15871431469519e-09,"51096/51154/51602/55781/10885/30836/51018/7520/27292/8602/8780/117246/6207/11103/6206/705/84128/79954/56902/80135/10969/55127/27340/10199/88745/83732/25983/57050/51388/54663/6210/134430/55226/84946/92856/6229/55759/84916/28987/6189/84294/22984/57647/153443/23076/23160/84135/10412/25879/65083/9790/5394/6201/90441/23212/51118/161424/84549/51406/5591",60
"GO:0031965","GO:0031965","nuclear membrane","140/5343","326/19944",0.429447852760736,1.60301478110801,6.64057863613325,1.66661345260069e-10,1.5853660467864e-08,1.08768456906571e-08,"952/5048/51096/240/9782/6683/9821/51230/27067/54884/23224/23369/23200/55706/6676/3843/10885/55746/26031/2023/5108/29843/55183/5663/11342/10269/55787/8315/114882/10762/55151/3710/23411/25/6523/25777/5905/113278/10430/27000/23560/3837/6945/27346/4928/57122/4001/5144/9631/7341/8934/9330/7112/148/10434/11335/3164/200232/9972/56255/79639/821/8089/6049/23108/26057/241/6272/10390/23175/3601/1910/55852/83990/55627/64215/27348/1861/11270/6386/10128/53371/9818/26092/10456/3930/9589/1956/64418/10682/92140/203228/10280/6836/54788/9538/57647/5903/25909/221264/23165/8888/148362/129401/23001/59343/55764/79982/23588/83860/26012/79789/201161/84516/4088/163590/147/79188/598/5356/1717/23133/23592/79647/161176/84823/30832/51649/3838/163087/83699/2869/9722/55219/255919/388799/1192/10597/51750/7767",140
"GO:0005819","GO:0005819","spindle","182/5343","452/19944",0.402654867256637,1.50300368193269,6.54347897552128,2.2307643988047e-10,1.73684211971927e-08,1.19160895135315e-08,"55732/996/5048/7756/1663/10928/6683/8452/54908/395/65125/23063/2009/7813/3796/5423/998/6196/8243/3161/80216/10615/8556/55183/25978/9183/51637/57542/6790/22974/51433/55614/332/54930/8317/5594/23170/5905/994/9371/22919/128866/10735/143/84056/23568/8766/79848/5516/10382/56647/9126/4739/26271/1432/7803/55856/7272/1452/55171/7029/8850/1894/150465/51652/57448/9731/991/1810/1063/10274/9928/9525/81930/29899/311/11335/10426/8409/55112/54617/90417/57509/151648/9113/7283/1729/51164/7178/4064/55207/79768/55143/9700/9857/79866/55755/4609/7280/84259/23005/55142/27229/3832/403/9585/1062/282809/121441/5925/663/9611/1213/10899/9391/51143/166378/91782/54801/3619/79980/26524/140609/115106/220134/64210/701/1780/150275/29127/9903/79677/84541/11073/25886/79884/92421/5885/6990/3636/221150/23172/85459/79101/81565/201161/5347/79003/154/150468/7798/84140/983/79801/11076/55055/9793/84617/51115/83903/9212/285331/51335/80254/9735/79184/146909/10445/10383/203068/11091/51434/10210/26112/801/9055/79441/137886/3833/57553/57132/26065",182
"GO:0016607","GO:0016607","nuclear speck","175/5343","431/19944",0.406032482598608,1.51561142297336,6.54629653715865,2.28231553182559e-10,1.73684211971927e-08,1.19160895135315e-08,"55904/83932/9774/8554/23517/5601/9967/9877/8621/9759/23198/27332/11176/143684/79960/55604/79728/7994/102157402/80271/54439/55105/51322/6732/988/24144/11252/84844/3091/79882/55671/328/6729/4776/80343/79719/64397/8178/10135/26959/79872/1655/9343/1665/7704/283383/1432/6428/26235/8899/10915/1452/10051/23451/2034/7341/6429/9295/5511/6446/54942/58517/55051/10285/348995/11193/8405/55269/84248/9904/10212/23091/3164/64344/6239/57187/84081/468/8930/151648/4301/6627/5562/51371/6733/27097/6426/9128/51008/580/9360/23067/6938/49855/79068/8535/4152/64326/8444/163859/54465/8446/5433/85403/64332/55840/2966/728340/9879/9589/54892/4841/51501/51503/1977/9425/9320/140890/1859/9507/6651/5681/7307/9794/79677/204851/80145/57018/28999/4338/10569/7486/3636/8559/144455/8539/322/219988/51755/23524/11170/51362/84913/8988/80196/5356/64318/5936/51319/170506/10472/5062/8204/6657/5324/4303/54033/5071/10933/5501/2057/51547/10772/339287/55660/64771/10210/9646/29883/2869/57713/23137/6046/51750/8926",175
"GO:0031252","GO:0031252","cell leading edge","177/5343","438/19944",0.404109589041096,1.50843377200741,6.50854432403513,2.81541126048887e-10,1.80609369047221e-08,1.23912092188148e-08,"57147/2268/57679/9912/5048/6792/22902/51177/6642/57514/1495/4254/23224/10787/10347/5586/9748/5141/387/6093/10235/26986/998/10979/60/832/10411/55604/55616/54822/7430/25/3983/4650/11252/4210/26258/66036/22870/199731/23242/8976/23189/59338/8729/4355/9368/11275/1182/23603/10094/2054/9847/4739/8936/56940/23286/23527/10096/57669/55704/54942/2185/81930/5290/57403/29993/5911/7408/83543/117177/135/468/5420/4289/90417/23022/51429/6249/9026/7283/1729/23647/51763/2319/92154/10810/23075/324/4076/55198/3936/5879/28988/10006/7099/7094/5962/3685/121512/9107/9051/8826/2064/91039/55917/5872/10456/8476/5868/5921/221472/1956/526/5795/3688/114609/5756/2241/2059/6868/133746/5796/57630/64092/10163/3745/117145/3678/388325/10630/10092/10109/5584/64419/10395/3636/322/81565/6809/84940/11170/255189/9788/4534/1072/65059/22885/1605/5797/1464/10458/91663/55785/23109/221178/29119/4771/57698/29780/388336/6714/4644/4641/23607/79574/65979/57126/93035/6643/6453/23243/1654/10324/4830/11037/3690",177
"GO:0005925","GO:0005925","focal adhesion","172/5343","423/19944",0.40661938534279,1.51780217504709,6.51147765518538,2.84797953819534e-10,1.80609369047221e-08,1.23912092188148e-08,"3675/5898/823/57514/7414/1495/23224/2665/10787/1265/387/26986/998/55679/5817/10979/60/25996/23032/7145/29843/1785/10890/966/118/55616/6128/6175/3655/7430/10580/5594/11252/10544/22919/83692/2321/10391/26258/858/857/5216/7531/8649/867/6207/8496/23603/23371/10094/4739/8936/5159/5576/10096/57669/3694/9173/2274/4179/10672/7010/2185/6125/79026/1948/7408/83543/5782/23022/9754/1264/10095/10487/6155/8500/2319/51164/3845/8650/26136/3936/5879/81873/7094/9656/6386/5962/22801/102/10097/3685/950/9815/8826/1012/5170/85464/1213/2886/388/8994/4026/6189/23092/10146/2768/1956/30011/4478/6129/6251/10525/3688/5756/6868/120534/117143/57477/3689/3678/3716/54751/91624/10092/824/10109/308/10395/7534/3190/7184/7529/2923/7171/6730/11170/3660/8754/6645/5604/3987/7532/10015/6201/8462/171024/1072/1605/1464/3728/6124/1466/7525/2314/247/5062/2242/23545/5501/11261/54914/29780/5478/3482/6714/55742/6136/7052/5500/5297/3690",172
"GO:0030055","GO:0030055","cell-substrate junction","174/5343","433/19944",0.401847575057737,1.49999027455577,6.36300510683632,6.64969522852848e-10,3.89262928377706e-08,2.67064682862358e-08,"3675/5898/823/57514/7414/1495/23224/2665/10787/1265/387/26986/998/55679/5817/10979/60/25996/23032/7145/29843/1785/10890/966/118/55616/6128/6175/3655/7430/10580/5594/11252/10544/22919/83692/2321/10391/26258/858/857/5216/7531/8649/867/6207/8496/23603/23371/10094/4739/8936/5159/5576/10096/57669/3694/9173/2274/4179/10672/7010/2185/6125/79026/1948/7408/83543/5782/23022/9754/1264/10095/10487/6155/8500/2319/51164/3845/8650/26136/3936/5879/81873/7094/9656/6386/5962/22801/102/10097/3685/950/9815/8826/1012/5170/85464/1213/2886/388/8994/4026/6189/23092/10146/2768/1956/30011/4478/6129/6251/10525/83706/3688/5756/6868/120534/117143/57477/3689/3678/3716/54751/91624/10092/824/10109/308/10395/7534/3190/7184/7529/2923/7171/6730/11170/3660/8754/6645/5604/3987/7532/10015/6201/8462/171024/1072/1605/1464/3728/6124/1466/7525/2314/247/5062/2242/23545/5501/11261/54914/29780/5478/3482/6714/55742/6136/1756/7052/5500/5297/3690",174
"GO:0005765","GO:0005765","lysosomal membrane","183/5343","462/19944",0.396103896103896,1.47855064643386,6.29547721912717,9.33569583932594e-10,4.73630968915136e-08,3.24947728863555e-08,"1080/4074/3920/9043/4257/83930/9066/55/6556/23274/55745/23118/23200/2773/4287/7030/23250/9741/55737/23503/1183/4905/5337/7107/56681/8417/5663/28962/11342/25978/81929/55054/2683/57192/54918/9342/9681/162/10490/10548/80331/63910/128866/51311/286410/84061/7782/5862/23516/9545/1174/54664/6009/5878/8649/1182/4891/55754/4012/373/8992/59345/523/51652/10058/9528/64121/1889/10103/8673/64747/51552/79109/26503/55717/206358/79026/5908/54832/3949/529/157680/8546/55207/6272/10542/8774/53/55858/967/2647/8763/64114/55332/53346/56262/1318/55014/9550/55362/4647/27314/84925/84888/950/2028/1950/64116/11010/1213/29919/4864/10410/245973/55016/221960/526/91782/7436/2040/6836/130340/51128/23461/528/55529/64798/10670/128338/10825/7805/9214/151556/57406/221955/54468/92421/138050/220972/57156/164/290/55788/83985/201931/80131/2357/1184/719/10855/144577/64837/56674/220441/153129/2629/54734/120103/8905/302/26985/10581/23545/51479/4286/282991/160/9583/219972/23230/23334/987/2475/201475/54978/96459/158376/57665/1650/441027/4067/91056/57132",183
"GO:0098852","GO:0098852","lytic vacuole membrane","183/5343","462/19944",0.396103896103896,1.47855064643386,6.29547721912717,9.33569583932594e-10,4.73630968915136e-08,3.24947728863555e-08,"1080/4074/3920/9043/4257/83930/9066/55/6556/23274/55745/23118/23200/2773/4287/7030/23250/9741/55737/23503/1183/4905/5337/7107/56681/8417/5663/28962/11342/25978/81929/55054/2683/57192/54918/9342/9681/162/10490/10548/80331/63910/128866/51311/286410/84061/7782/5862/23516/9545/1174/54664/6009/5878/8649/1182/4891/55754/4012/373/8992/59345/523/51652/10058/9528/64121/1889/10103/8673/64747/51552/79109/26503/55717/206358/79026/5908/54832/3949/529/157680/8546/55207/6272/10542/8774/53/55858/967/2647/8763/64114/55332/53346/56262/1318/55014/9550/55362/4647/27314/84925/84888/950/2028/1950/64116/11010/1213/29919/4864/10410/245973/55016/221960/526/91782/7436/2040/6836/130340/51128/23461/528/55529/64798/10670/128338/10825/7805/9214/151556/57406/221955/54468/92421/138050/220972/57156/164/290/55788/83985/201931/80131/2357/1184/719/10855/144577/64837/56674/220441/153129/2629/54734/120103/8905/302/26985/10581/23545/51479/4286/282991/160/9583/219972/23230/23334/987/2475/201475/54978/96459/158376/57665/1650/441027/4067/91056/57132",183
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","130/5343","312/19944",0.416666666666667,1.55530600786075,5.98031317664198,7.243286220312e-09,3.44508800853589e-07,2.36359866136497e-07,"10926/5980/55703/23649/9821/9519/5256/5431/5291/5218/55718/5424/6873/6882/8621/25885/1459/10714/5289/7520/55437/905/56970/8812/171568/5427/1457/5127/81617/5257/3551/54108/898/221830/51422/54619/56647/219771/9969/2965/892/896/900/5576/90/8503/10849/79109/56943/6883/5290/1017/84612/1026/84172/8678/904/1032/6874/5562/5111/79577/902/79616/91/27097/51719/10010/129685/23168/1763/5925/2958/80349/5428/6875/23533/5433/5295/2966/728340/5558/5631/5440/203228/54107/56288/11128/6877/23097/64210/5261/9133/51728/10629/152110/64343/7048/5584/6314/57018/5828/2957/83860/51755/661/3667/983/9533/9134/140775/5426/5571/29110/5613/51082/6917/30849/2961/4217/6884/5557/7405/9646/2475/1147/27297/5591/100820829/92335",130
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","114/5343","267/19944",0.426966292134831,1.5937517743472,5.90850543797001,1.19381820226068e-08,5.34409207011987e-07,3.66646333325881e-07,"7812/1992/23644/27067/5685/23369/54542/28996/53339/4904/6093/26986/998/10644/60/54715/1653/55239/6128/6175/8761/27327/23112/23351/5687/2553/79752/8662/5683/57532/3837/1656/4848/9444/54464/8087/1981/4691/23215/27161/23019/192669/9513/85363/406/1965/9475/192670/23318/9575/4076/27097/1660/149041/9470/10643/5879/55833/580/6741/55132/9908/9960/8826/2886/8444/9898/10456/6637/8994/64332/10146/10957/203228/1979/10658/85463/25819/1977/26019/5042/7073/127933/4154/23367/9337/122402/23049/1780/5701/113251/1973/80149/11157/3190/348093/219988/84879/5936/170506/27257/9582/221400/84967/253943/203068/3182/51441/29883/7150/26058/1654/23741/26065",114
"GO:0032587","GO:0032587","ruffle membrane","53/5343","100/19944",0.53,1.97834924199888,5.93302030856592,2.33843964260242e-08,9.88640315566911e-07,6.78284247210994e-07,"2268/6792/51177/10347/5141/387/10235/7430/11252/66036/23189/59338/1182/23603/9847/23286/57669/29993/83543/9026/1729/51763/92154/324/55198/3936/5879/7094/3685/9107/2064/221472/1956/5795/3688/114609/5756/2059/6868/117145/3678/10630/10395/11170/255189/1072/221178/4771/6714/4641/79574/4830/3690",53
"GO:0010494","GO:0010494","cytoplasmic stress granule","52/5343","98/19944",0.530612244897959,1.98063458960226,5.88681358571524,3.00511352615683e-08,1.20362704916071e-06,8.25781888628138e-07,"7812/27067/23369/54542/28996/4904/6093/26986/10644/54715/1653/55239/8761/79752/8662/57532/3837/1656/9444/8087/1981/23215/9513/1965/4076/149041/10643/6741/55132/9908/2886/8444/9898/10146/203228/10658/1977/5042/7073/4154/23367/113251/1973/3190/348093/5936/170506/253943/51441/26058/1654/26065",52
"GO:0005876","GO:0005876","spindle microtubule","46/5343","83/19944",0.55421686746988,2.06874437672081,5.90213126896363,3.20659090090914e-08,1.22010783779593e-06,8.37088993079439e-07,"5048/8452/3796/5423/25978/9183/6790/332/54930/9371/22919/128866/143/8766/150465/51652/81930/10426/7283/55142/3832/403/1062/1213/91782/54801/115106/220134/9903/79884/92421/6990/221150/85459/5347/84140/983/55055/51115/9212/9735/146909/801/9055/79441/57132",46
"GO:0005769","GO:0005769","early endosome","172/5343","448/19944",0.383928571428571,1.43310339295741,5.60859868962925,4.06898972745069e-08,1.45024985428411e-06,9.9498433878542e-07,"1080/57679/1992/6642/9135/55300/153/9341/3784/23200/10347/23250/55737/23161/23503/7037/51009/1183/8301/83737/8417/5663/10269/338/2060/8898/29058/55614/54918/5594/6523/11252/162/10490/9388/286410/9100/23062/64089/23516/84079/857/1174/6505/2889/22943/9110/5878/1182/10612/4891/51699/5869/23074/7803/8724/55754/4012/8723/200576/10254/51652/10058/66008/65977/5906/8934/1889/23673/8673/23307/51552/79109/29126/399979/4952/9559/26994/57403/10617/23163/79689/3791/58533/3949/157680/8546/8650/55207/6272/84868/2647/55654/9392/55198/23325/5879/28988/26750/23392/1317/7099/79139/55362/5861/9101/55435/81614/91947/2064/10410/9980/81609/388/5868/55016/221472/1956/29934/1730/2209/130340/2047/9372/10239/10163/57732/10825/51375/9214/7855/84343/9897/538/220972/10935/10807/164/125058/5867/753/27065/5604/154/93380/123606/1184/253725/387680/254122/387849/56674/79666/1176/8905/302/8073/26985/51479/4771/3146/5770/55532/3482/4644/7405/10479/92241/6643/9946/3833/4830",172
"GO:0030496","GO:0030496","midbody","93/5343","211/19944",0.440758293838863,1.64523365381289,5.69978156027282,4.19257513722082e-08,1.45024985428411e-06,9.9498433878542e-07,"55732/5898/54902/58525/1663/6683/5291/2773/5586/387/10640/998/23503/10615/5289/1785/9262/25978/6790/332/55763/51100/23170/9371/128866/57149/23568/9600/1894/10190/51652/57448/6513/1063/9928/9525/311/5911/9113/5901/55207/79768/55143/55226/9816/5962/403/55165/9585/54536/9101/1062/9960/8826/29948/10899/5899/1060/91782/6867/203228/3619/140710/29127/26354/92421/5885/23172/10807/201161/7184/5347/25932/7798/10015/983/79801/9212/285331/9798/302/5727/5501/10210/7405/1500/26112/55958/221477/9055/55777/57553/57132",93
"GO:0031968","GO:0031968","organelle outer membrane","110/5343","262/19944",0.419847328244275,1.56717857280625,5.59026478149024,6.26977373508775e-08,2.0744773097399e-06,1.42325298517324e-06,"55750/4257/23376/637/578/54884/23224/2182/23446/2023/32/57103/5663/55218/5241/56910/10059/57506/3710/51100/6663/54471/80777/55156/54927/9830/5414/6198/23788/1374/4891/26235/8936/10058/1386/1268/2309/79109/8165/84947/55847/2181/116151/79639/8678/55288/54832/599/445/5894/3845/56907/23175/55627/23787/3032/10128/84896/51651/10456/493856/2631/10280/79691/2180/9868/139322/55326/118980/51001/3098/221481/65018/84134/3099/91137/7417/65991/79789/1528/56947/55669/598/1717/440574/9804/401505/664/161176/345778/201164/374986/8303/5071/150763/5501/5138/5320/4128/160760/51703/23230/54708/2475/2710/55333/7416/647087/100506540/10597",110
"GO:0140534","GO:0140534","endoplasmic reticulum protein-containing complex","60/5343","121/19944",0.495867768595041,1.8509426870409,5.67943111270522,7.0952551157869e-08,2.2497871429641e-06,1.54352918308347e-06,"11231/29927/7353/6400/54431/9183/94005/23193/51726/5283/81502/54941/84061/9761/23197/9789/6185/5033/55831/51141/23065/83460/51234/60559/10328/55829/56851/60561/5279/79139/51439/23478/10026/6726/10130/58477/10299/51144/10525/51594/201595/6184/26043/5277/90701/7184/2923/93380/23204/11236/7485/55666/6734/11124/4217/439/5350/51465/58505/1650",60
"GO:0019867","GO:0019867","outer membrane","110/5343","264/19944",0.416666666666667,1.55530600786075,5.49437528287513,1.00824721239141e-07,3.06910451451946e-06,2.10564470461533e-06,"55750/4257/23376/637/578/54884/23224/2182/23446/2023/32/57103/5663/55218/5241/56910/10059/57506/3710/51100/6663/54471/80777/55156/54927/9830/5414/6198/23788/1374/4891/26235/8936/10058/1386/1268/2309/79109/8165/84947/55847/2181/116151/79639/8678/55288/54832/599/445/5894/3845/56907/23175/55627/23787/3032/10128/84896/51651/10456/493856/2631/10280/79691/2180/9868/139322/55326/118980/51001/3098/221481/65018/84134/3099/91137/7417/65991/79789/1528/56947/55669/598/1717/440574/9804/401505/664/161176/345778/201164/374986/8303/5071/150763/5501/5138/5320/4128/160760/51703/23230/54708/2475/2710/55333/7416/647087/100506540/10597",110
"GO:0000228","GO:0000228","nuclear chromosome","101/5343","238/19944",0.42436974789916,1.5840595643086,5.48331140377343,1.13963713576618e-07,3.27891279302571e-06,2.2495895225683e-06,"55904/9031/23649/5926/5888/51742/5424/55388/54556/8243/64431/4292/57662/10714/10847/26747/546/4998/332/8318/988/25777/4174/5427/7528/57820/84312/1457/6839/54108/23064/9126/64151/8914/5810/10111/9555/10051/54891/4999/5000/51377/27030/23397/55791/8805/5393/192669/54617/7283/7153/5111/1660/3364/86/10592/10128/58516/675/23476/10498/54465/5558/253714/54892/54107/3619/1111/144715/3621/1105/84365/7273/5928/56916/55249/11073/55193/8819/79685/5885/65083/5347/55209/3622/25942/5356/25855/5426/23212/1104/64785/10933/51547/10445/10388/641/5557/11177/7150/101928601",101
"GO:0016605","GO:0016605","PML body","55/5343","109/19944",0.504587155963303,1.88348984438183,5.59493750048021,1.16334619463462e-07,3.27891279302571e-06,2.2495895225683e-06,"4361/8554/5888/6047/28996/55743/27252/4034/7994/546/23411/1457/2000/9683/4683/3646/7704/10114/51567/26036/7341/9994/29855/7181/7750/6049/55145/406/10241/6996/5925/57451/90523/286053/54778/23515/79677/204851/23001/11073/59343/26287/219988/55159/81603/5728/6670/545/6612/7874/6613/641/10210/2475/23137",55
"GO:0016363","GO:0016363","nuclear matrix","63/5343","131/19944",0.480916030534351,1.79513181975989,5.52326896938593,1.42884974107802e-07,3.88340947485847e-06,2.66432132170939e-06,"240/9782/4287/10565/8243/60/26747/64395/116154/26277/10580/6732/84844/7528/5687/10735/10270/9126/6603/3875/4001/1063/10274/23314/53335/55269/55791/3181/8089/8520/7011/55274/10238/86/9360/6601/4152/4841/22944/25909/23515/3141/284695/6314/5580/55193/5885/1073/8328/26012/25932/3856/1051/1072/55137/302/11260/196528/55660/641/6281/387103/22828",63
"GO:0000151","GO:0000151","ubiquitin ligase complex","141/5343","360/19944",0.391666666666667,1.46198764738911,5.35090751804143,1.69952410621923e-07,4.45978567183737e-06,3.05976027834751e-06,"54467/996/26224/51666/10048/9604/23304/25897/8452/54455/54165/5888/8454/10513/4734/56852/6400/27252/23032/7319/57542/57506/51433/8315/55072/9681/80344/79872/8453/51003/23142/11275/55294/9354/26273/83892/55832/26235/25852/9616/54800/84759/80067/27101/991/90025/26234/8405/55975/79269/26994/11059/116138/5469/4289/23008/57688/10277/84231/84893/1912/10238/255488/51439/84259/80204/580/675/8451/8816/79018/8535/55527/55827/64326/339745/130507/9730/57563/10299/64839/56929/81545/26249/196394/9412/64682/6921/84108/122416/701/131377/8450/112950/79699/9903/80232/84541/92703/165918/25879/140456/23588/89890/8945/25820/8065/119504/648/115294/10116/7324/55031/25948/80012/84733/80311/200933/11146/11065/246184/7334/55175/54813/84333/143879/64410/5071/79184/7332/339451/123879/51434/10210/55958/51465/25853/151230/653659/10324/7335",141
"GO:0005741","GO:0005741","mitochondrial outer membrane","97/5343","232/19944",0.418103448275862,1.56066913202579,5.19615173803208,4.62430054541243e-07,1.17303090501962e-05,8.0479055106125e-06,"55750/4257/23376/637/578/2182/23446/32/57103/55218/5241/56910/10059/57506/51100/6663/54471/80777/55156/54927/9830/5414/6198/23788/1374/4891/26235/8936/10058/1386/1268/2309/79109/8165/84947/55847/2181/116151/8678/55288/54832/599/445/5894/3845/56907/23175/23787/3032/84896/51651/10456/493856/2631/79691/2180/9868/139322/55326/118980/51001/3098/221481/65018/84134/3099/91137/7417/65991/1528/56947/55669/598/440574/9804/401505/664/345778/201164/374986/8303/5071/150763/5501/5138/5320/4128/160760/51703/23230/54708/2475/2710/55333/7416/647087/100506540",97
"GO:0030027","GO:0030027","lamellipodium","89/5343","209/19944",0.425837320574163,1.58953762334477,5.18277834160424,5.24289280678681e-07,1.28704562127895e-05,8.83013525353568e-06,"57147/57679/22902/6642/57514/1495/4254/23224/10787/5586/387/6093/26986/10979/60/832/10411/55604/3983/4650/4210/22870/8976/11275/23603/10094/2054/4739/8936/56940/10096/55704/54942/2185/5290/5911/7408/117177/5420/23022/2319/92154/10810/23075/324/4076/5879/28988/10006/5962/3685/121512/9051/55917/5872/10456/8476/221472/3688/2241/57630/10163/10630/10092/10109/3636/322/6809/84940/1072/65059/22885/1605/5797/1464/10458/55785/221178/29119/4771/57698/29780/65979/57126/6643/6453/23243/1654/3690",89
